,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    1 --> 5[""filter_material_rubber""]
    1 --> 6[""filter_material_metal""]
    5 --> 7[""AND""]
    6 --> 7
    7 --> 8[""same_shape""]
    8 --> 9[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    4 --> 5[""relate_behind""]
    1 --> 6[""filter_color_gray""]
    6 --> 7[""unique""]
    7 --> 8[""relate_left""]
    5 --> 9[""And""]
    8 --> 9
    9 --> 10[""filter_material_metal""]
    10 --> 11[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""unique""]
    4 --> 5[""same_color""]
    5 --> 6[""filter_shape_sphere""]
    6 --> 7[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    7 --> 8[""And""]
    5 --> 9[""OR""]
    1 --> 10[""filter_material_metal""]
    10 --> 9
    7 --> 9
    8 --> 11[""count""]
    9 --> 11
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""relate_left""]
    3 --> 4[""filter_size_small""]
    1 --> 5[""filter_color_brown""]
    5 --> 6[""unique""]
    6 --> 7[""relate_behind""]
    7 --> 8[""filter_material_metal""]
    8 --> 9[""filter_shape_cube""]
    9 --> 10[""filter_size_large""]
    4 --> 11[""relate_right""]
    10 --> 12[""filter_material_rubber""]
    12 --> 13[""filter_size_large""]
    11 --> 13
    13 --> 14[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_brown""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    4 --> 8[""filter_material_matte""]
    8 --> 9[""exist""]
    9 --> 10[""query_size""]
    7 --> 11[""query_size""]
    10 --> 12[""equal_size""]
    11 --> 12
"
6,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    2 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    1 --> 9[""filter_size_small""]
    9 --> 10[""filter_color_yellow""]
    10 --> 11[""unique""]
    5 --> 12[""query_color""]
    8 --> 13[""query_color""]
    11 --> 14[""query_color""]
    13 --> 15[""equal_color""]
    12 --> 15
"
7,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    1 --> 5[""filter_material_metal""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    7 --> 8[""relate_right""]
    8 --> 9[""filter_size_small""]
    9 --> 10[""unique""]
    10 --> 11[""same_shape""]
    4 --> 12[""equal_shape""]
    11 --> 12
"
8,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    4 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""unique""]
    1 --> 8[""filter_material_metal""]
    8 --> 9[""filter_shape_cube""]
    9 --> 10[""unique""]
    7 --> 11[""equal_color""]
    10 --> 11
"
9,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    1 --> 6[""filter_material_rubber""]
    6 --> 7[""relate_left""]
    7 --> 8[""relate_right""]
    8 --> 9[""count""]
    5 --> 10[""exist""]
    9 --> 11[""exist""]
    10 --> 12[""equal_integer""]
    12 --> 13[""not""]
    13 --> 11
"
10,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_color_gray""]
    3 --> 4[""filter_size_large""]
    4 --> 5[""unique""]
    5 --> 6[""relate_right""]
    6 --> 7[""filter_size_large""]
    7 --> 8[""filter_shape_sphere""]
    8 --> 9[""unique""]
    9 --> 10[""query_color""]
"
11,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""unique""]
    7 --> 8[""relate_behind""]
    5 --> 9[""filter_shape_cylinder""]
    8 --> 9
    9 --> 10[""And""]
    10 --> 11[""unique""]
    11 --> 12[""query_size""]
"
12,"
graph LR
    1[""scene""] --> 2[""relate_in_front""]
    2 --> 3[""filter_color""]
    3 --> 4[""filter_color_purple""]
    1 --> 5[""relate_behind""]
    5 --> 6[""filter_material""]
    6 --> 7[""filter_material_metal""]
    7 --> 8[""filter_color""]
    8 --> 9[""filter_color_brown""]
    3 --> 10[""And""]
    9 --> 10
    10 --> 11[""unique""]
"
13,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_red""]
    3 --> 4[""unique""]
    4 --> 5[""query_material""]
    1 --> 6[""filter_color_yellow""]
    6 --> 7[""unique""]
    7 --> 8[""same_material""]
    5 --> 9[""same_material""]
    8 --> 10[""And""]
    9 --> 10
    10 --> 11[""query_shape""]
"
14,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_color_cyan""]
    3 --> 4[""unique""]
    4 --> 5[""same_shape""]
    5 --> 6[""filter_material_metal""]
    5-->7[""And""]
    6 --> 7
    4 --> 7
    7 --> 8[""query_size""]
"
15,"
graph LR
    1[""scene""] --> 2[""filter_size_large""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_color_green""]
    4 --> 5[""unique""]
    1 --> 6[""filter_color_red""]
    6 --> 7[""filter_material_rubber""]
    5 --> 8[""relate_left""]
    7 --> 9[""OR""]
    8 --> 9
    9 --> 10[""count""]
"
