,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_material""]
    1 --> 5[""And""]
    4 --> 5
    5 --> 6[""filter_material_filter""]
    6 --> 7[""same_shape""]
    7 --> 8[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""unique""]
    4[""scene""] --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    7[""relate_left""] --> 12
    12 --> 8[""And""]
    9[""relate_behind""] --> 8
    10[""filter_material_metal""] --> 11
    8 --> 11
    11 --> 13[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_matte""]
    3 --> 4[""unique""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_shape_sphere""]
    4 --> 7[""same_color""]
    6 --> 8[""And""]
    7 --> 8
    8 --> 9[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_green""]
    2 --> 3[""filter_shape_cube""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_shape_cylinder""]
    6 --> 7[""AND""]
    5 --> 7
    7 --> 8[""OR""]
    3 --> 8
    8 --> 9[""filter_color_red/AND/filter_material_rubber""]
    9 --> 10[""count""]
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_left""]
    1 --> 6[""filter_color_brown""]
    6 --> 7[""filter_shape_cylinder""]
    7 --> 8[""unique""]
    8 --> 9[""relate_in_front""]
    14 --> 10[""filter_shape_cylinder""]
    10 --> 11[""filter_material_metal""]
    11 --> 12[""filter_size_large""]
    12 --> 13[""unique""]
    13 --> 14
    14 --> 15[""relate_right""]
    5 --> 16[""filter_size_large""]
    16 --> 15
    15 --> 17[""AND""]
    17 --> 18[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""unique""]
    3 --> 4[""relate_behind""]
    1 --> 5[""filter_color_brown""]
    5 --> 6[""filter_shape_cylinder""]
    6 --> 7[""unique""]
    7 --> 8[""unique""]
    8 --> 9[""query_size""]
    4 --> 10[""query_size""]
    9 --> 11[""equal_size""]
    10 --> 11
"
6,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_color_blue""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    5 --> 6[""filter_material_rubber""]
    6 --> 7[""filter_color_gray""]
    7 --> 8[""OR""]
    2 [""OR""]
    9[""filter_color_red""]
    9 --> 8
    2 [""OR""]
    10[""filter_color_green""]
    10 --> 8
    2 [""OR""]
    11[""filter_color_brown""]
    11 --> 8
    2 [""OR""]
    12[""filter_color_purple""]
    12 --> 8
    2 [""OR""]
    13[""filter_color_cyan""]
    13 --> 8
    2 [""OR""]
    14[""filter_color_yellow""]
    14 --> 8
    14 --> 15[""filter_shape_cube""]
    15 --> 16[""filter_material_rubber""]
    14 --> 17[""filter_shape_sphere""]
    17 --> 18[""unique""]
    4 --> 19[""query_color""]
    19 --> 20[""equal_color""]
    16 --> 20
"
7,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""relate_right""]
    1 --> 4[""filter_material_rubber""]
    4 --> 5[""unique""]
    1 --> 6[""filter_size_large""]
    6 --> 7[""filter_color_blue""]
    7 --> 8[""unique""]
    5 --> 9[""filter_shape""]
    8 --> 10[""filter_shape""]
    9 --> 11[""equal_shape""]
    10 --> 11
"
8,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""relate_right""]
    1 --> 5[""filter_size_small""]
    5 --> 6[""filter_material_metal""]
    6 --> 7[""scene""]
    7 --> 8[""filter_shape_cube""]
    8 --> 9[""filter_material_metal""]
    9 --> 10[""unique""]
    4 --> 11[""same_size""]
    11 --> 12[""filter_color_gray""]
    12 --> 13[""unique""]
    10 --> 14[""same_size""]
    14 --> 15[""filter_color_gray""]
    15 --> 16[""query_color""]
    13 --> 17[""equal_color""]
    4 --> 18[""equal_color""]
    17 --> 19[""AND""]
    18 --> 19
    19 --> 20[""query_color""]
"
9,"
graph LR
    1[""scene""] --> 2[""filter_size""]
    2 --> 3[""filter_color_brown""]
    3 --> 4[""filter_material_metal""]
    4 --> 5[""count""]
    1 --> 6[""filter_shape_sphere""]
    6 --> 7[""count""]
    5 --> 8[""less_than""]
    7 --> 8
"
