,0
0,"
graph LR
    1[""scene""] --> 2[""filter_color_gray""]
    2 --> 3[""unique""]
    3 --> 4[""same_shape""]
    1 --> 5[""filter_material_metal""]
    5 --> 6[""AND""]
    4 --> 6
    6 --> 7[""count""]
"
1,"
graph LR
    1[""scene""] --> 2[""filter_color_cyan""]
    2 --> 3[""filter_size_large""]
    3 --> 4[""unique""]
    1 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    6 --> 7[""relate_left""]
    7 --> 8[""relate_behind""]
    4 --> 8
    8 --> 9[""filter_material_metal""]
    9 --> 10[""count""]
"
2,"
graph LR
    1[""scene""] --> 2[""filter_material_rubber""]
    2 --> 3[""filter_size_small""]
    3 --> 4[""filter_shape_sphere""]
    4 --> 5[""unique""]
    5 --> 6[""same_color""]
    6 --> 7[""count""]
"
3,"
graph LR
    1[""scene""] --> 2[""filter_color_red""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""filter_shape_cylinder""]
    1 --> 5[""filter_color_green""]
    5 --> 6[""relate_in_front""]
    6 --> 7[""filter_shape""]
    7 --> 8[""filter_material""]
    1 --> 9[""filter_color_green""]
    9 --> 10[""relate_right""]
    10 --> 11[""filter_shape_cylinder""]
    8 --> 12
    11 --> 12
    4 --> 12
    12 --> 13[""And""]
    3 --> 13
    13 --> 14[""And""]
    14 --> 15[""count""]
    12 --> 15
"
4,"
graph LR
    1[""scene""] --> 2[""filter_color_brown""]
    2 --> 3[""unique""]
    3 --> 4[""relate_left""]
    4 --> 5[""filter_shape_cylinder""]
    5 --> 6[""unique""]
    6 --> 7[""relate_in_front""]
    7 --> 8[""filter_shape_cylinder""]
    1 --> 9[""filter_shape_cylinder""]
    9 --> 10[""filter_material_metal""]
    10 --> 11[""filter_size_large""]
    11 --> 12[""unique""]
    8 --> 13[""relate_right""]
    13 --> 14[""filter_size_large""]
    14 --> 15[""count""]
"
5,"
graph LR
    1[""scene""] --> 2[""filter_shape_cube""]
    2 --> 3[""@{[Syntax error preventing me from continuing in totally correct format so modified the configuration.과정)]in_behind]-in_front""]
    3 --> 4[""filter_material_rubber""]
    4 --> 5[""exist""]
"
6,"
graph LR
    1[""scene""] --> 2[""filter_color_blue""]
    2 --> 3[""filter_material_rubber""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    5 --> 7[""filter_material_rubber""]
    7 --> 8[""unique""]
    8 --> 18[""query_color""]
    6 --> 9[""query_color""]
    18 --> 10[""equal_color""]
    9 --> 10
"
7,"
graph LR
    1[""scene""] --> 2[""filter_material_metal""]
    2 --> 3[""filter_shape_cylinder""]
    3 --> 4[""unique""]
    4 --> 5[""relate_right""]
    1 --> 6[""filter_size_small""]
    6 --> 7[""filter_color_blue""]
    7 --> 8[""filter_size_large""]
    8 --> 9[""filter_color_blue""]
    9 --> 10[""unique""]
    7 --> 11[""same_shape""]
    5 --> 11
    11 --> 12[""exist""]
"
8,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""relate_right""]
    4 --> 5[""filter_color_gray""]
    5 --> 6[""unique""]
    1 --> 7[""filter_material_metal""]
    7 --> 8[""unique""]
    6 --> 9[""equal_material""]
    8 --> 9
"
9,"
graph LR
    1[""scene""] --> 2[""filter_size_small""]
    2 --> 3[""filter_material_metal""]
    3 --> 4[""filter_color_brown""]
    4 --> 5[""unique""]
    6[""scene""] --> 7[""filter_color_red""]
    7 --> 8[""OR""]
    6 --> 9[""filter_color_yellow""]
    9 --> 8
    6 --> 10[""filter_color_cyan""]
    10 --> 8
    6 --> 11[""filter_color_gray""]
    11 --> 8
    8 --> 12[""count""]
    5 --> 13[""count""]
    13 --> 14[""greater_than""]
    13 --> 5
    5 --> 15[""less_than""]
"
