,group,child,parent
0,10,exposure,influence
1,10,manipulation,influence
2,10,hypnotism,influence
3,10,overexposure,exposure
4,10,underexposure,exposure
5,10,leading astray,manipulation
6,10,enticement,manipulation
7,10,solicitation,manipulation
8,10,seduction,manipulation
9,10,ingratiation,manipulation
10,10,blandishment,ingratiation
11,10,impingement,ingratiation
12,10,cross-pollination,manipulation
13,10,mind game,manipulation
14,101,tent,shelter
15,101,hut,shelter
16,101,hovel,shelter
17,101,cabana,shelter
18,101,igloo,shelter
19,101,cottage,shelter
20,101,refuge,shelter
21,101,safe house,shelter
22,101,harbor,shelter
23,101,dugout,shelter
24,101,mantelet,shelter
25,101,sconce,shelter
26,101,fallout shelter,shelter
27,101,safehold,shelter
28,101,storm cellar,shelter
29,101,fly tent,tent
30,101,tepee,tent
31,101,pavilion,tent
32,101,circus tent,tent
33,101,umbrella tent,tent
34,101,pop tent,tent
35,101,mountain tent,tent
36,101,wall tent,tent
37,101,backpacking tent,tent
38,101,field tent,tent
39,101,Sibley tent,tent
40,101,two-man tent,tent
41,101,pup tent,tent
42,101,cottage tent,tent
43,101,lean-to tent,tent
44,101,bell tent,tent
45,101,pyramidal tent,tent
46,101,canvas tent,tent
47,101,tupik,tent
48,101,Nissen hut,hut
49,101,mudhif,hut
50,101,cookhouse,hut
51,101,praetorium,shelter
52,101,loft,shelter
53,105,drum,percussion instrument
54,105,xylophone family,percussion instrument
55,105,cymbal family,percussion instrument
56,105,piano,percussion instrument
57,105,tenor drum,drum
58,105,snare drum,drum
59,105,bass drum,drum
60,105,tabor,drum
61,105,steel drum,drum
62,105,marimba,xylophone family
63,105,glockenspiel,xylophone family
64,105,vibraphone,xylophone family
65,105,cymbal,cymbal family
66,105,high-hat cymbal,cymbal family
67,105,gong,cymbal family
68,105,grand piano,piano
69,105,upright,piano
70,105,concert grand,piano
71,105,baby grand,piano
72,105,spinet,piano
73,105,maraca,percussion instrument
74,105,rain stick,percussion instrument
75,105,triangle,percussion instrument
76,105,timbrel,percussion instrument
77,105,chime,percussion instrument
78,105,tambour,percussion instrument
79,105,tambourine,percussion instrument
80,105,bongo,percussion instrument
81,105,mechanical piano,piano
82,105,lagerphone,percussion instrument
83,105,handbell,percussion instrument
84,105,zill,cymbal family
85,105,bones,percussion instrument
86,105,kettle,percussion instrument
87,105,carillon,percussion instrument
88,13,coefficient of friction,coefficient
89,13,coefficient of viscosity,coefficient
90,13,coefficient of elasticity,coefficient
91,13,coefficient of expansion,coefficient
92,13,coefficient of self induction,coefficient of induction
93,13,coefficient of mutual induction,coefficient of induction
94,13,absorption coefficient,coefficient
95,13,coefficient of reflection,coefficient
96,13,drag coefficient,coefficient
97,13,Young's modulus,modulus
98,13,modulus of rigidity,modulus
99,13,bulk modulus,modulus
100,137,microcytic anemia,anemia
101,137,macrocytic anemia,anemia
102,137,hypochromic anemia,anemia
103,137,hyperchromic anemia,anemia
104,137,hemolytic anemia,anemia
105,137,hypoplastic anemia,anemia
106,137,aplastic anemia,anemia
107,137,refractory anemia,anemia
108,137,metaplastic anemia,anemia
109,137,favism,anemia
110,137,iron deficiency anemia,microcytic anemia
111,137,thalassemia,microcytic anemia
112,137,sideroblastic anemia,microcytic anemia
113,137,Cooley's anemia,thalassemia
114,137,chlorosis,hypochromic anemia
115,137,megaloblastic anemia,macrocytic anemia
116,137,pernicious anemia,macrocytic anemia
117,137,sickle-cell anemia,hemolytic anemia
118,137,Fanconi's anemia,hemolytic anemia
119,137,erythroblastosis fetalis,hemolytic anemia
120,137,ischemic stroke,ischemia
121,137,transient ischemic attack,ischemia
122,138,marriage,marital status
123,138,bachelorhood,marital status
124,138,spinsterhood,marital status
125,138,widowhood,marital status
126,138,cuckoldom,marital status
127,138,exogamy,marital status
128,138,endogamy,marital status
129,138,monogamy,marriage
130,138,polygamy,marriage
131,138,monogyny,monogamy
132,138,monandry,monogamy
133,138,serial monogamy,monogamy
134,138,polygyny,polygamy
135,138,polyandry,polygamy
136,138,bigamy,polygamy
137,138,civil union,marriage
138,138,common-law marriage,marriage
139,138,open marriage,marriage
140,138,marriage of convenience,marriage
141,138,sigeh,marriage
142,138,misalliance,marriage
143,138,mesalliance,marriage
144,15,air travel,flight
145,15,acrobatics,flight
146,15,glide,flight
147,15,terrain flight,flight
148,15,sortie,flight
149,15,overflight,flight
150,15,hang gliding,glide
151,15,parasailing,glide
152,15,ballooning,flight
153,15,flyover,sortie
154,15,blind flying,flight
155,15,pass,flight
156,15,tailspin,acrobatics
157,15,maiden flight,flight
158,150,joke,wit
159,150,banter,wit
160,150,sarcasm,wit
161,150,fun,wit
162,150,dirty joke,joke
163,150,ethnic joke,joke
164,150,sick joke,joke
165,150,one-liner,joke
166,150,shaggy dog story,joke
167,150,in-joke,joke
168,150,badinage,banter
169,150,repartee,banter
170,150,waggery,banter
171,150,jocosity,banter
172,150,persiflage,sarcasm
173,150,mock-heroic,sarcasm
174,150,drollery,fun
175,150,ribaldry,fun
176,150,pungency,fun
177,150,jeu d'esprit,fun
178,150,cartoon,fun
179,150,caricature,fun
180,150,comic strip,fun
181,150,sight gag,fun
182,150,parody,joke
183,150,bon mot,joke
184,150,esprit de l'escalier,wit
185,150,belly laugh,wit
186,150,funny story,fun
187,150,topper,joke
188,150,pun,joke
189,17,elementary education,education
190,17,secondary education,education
191,17,higher education,education
192,17,continuing education,education
193,17,course,higher education
194,17,required course,course
195,17,elective course,course
196,17,extension course,course
197,17,refresher course,course
198,17,correspondence course,course
199,17,orientation course,course
200,17,propaedeutic,course
201,17,work-study program,higher education
202,17,extension,higher education
203,17,adult education,higher education
204,17,workshop,extension
205,17,seminar,extension
206,17,home study,extension
207,17,industrial arts,higher education
208,17,art class,higher education
209,17,dramatics,higher education
210,17,shop class,higher education
211,17,childbirth-preparation class,higher education
212,17,life class,higher education
213,17,athletics,education
214,17,extracurricular activity,education
215,17,course of lectures,higher education
216,17,team teaching,higher education
217,17,coeducation,higher education
218,17,directed study,higher education
219,171,woodpecker,piciform bird
220,171,barbet,piciform bird
221,171,toucan,piciform bird
222,171,honey guide,piciform bird
223,171,flicker,woodpecker
224,171,sapsucker,woodpecker
225,171,wryneck,woodpecker
226,171,jacamar,woodpecker
227,171,piculet,woodpecker
228,171,puffbird,woodpecker
229,171,downy woodpecker,woodpecker
230,171,ivorybill,woodpecker
231,171,redheaded woodpecker,woodpecker
232,171,green woodpecker,woodpecker
233,171,yellow-shafted flicker,flicker
234,171,red-shafted flicker,flicker
235,171,gilded flicker,flicker
236,171,red-breasted sapsucker,sapsucker
