,group,child,parent
0,10,manipulation,influence
1,10,enticement,influence
2,10,exposure,influence
3,10,hypnotism,influence
4,10,seduction,influence
5,10,leading astray,manipulation
6,10,mind game,manipulation
7,10,blandishment,enticement
8,10,ingratiation,enticement
9,10,overexposure,exposure
10,10,underexposure,exposure
11,10,solicitation,hypnotism
12,10,impingement,hypnotism
13,10,cross-pollination,seduction
14,101,tent,shelter
15,101,hut,shelter
16,101,cottage,shelter
17,101,pavilion,shelter
18,101,loft,shelter
19,101,harbor,shelter
20,101,haven,shelter
21,101,refuge,shelter
22,101,dugout,shelter
23,101,igloo,shelter
24,101,mudhif,shelter
25,101,cabana,shelter
26,101,lean-to,shelter
27,101,safe house,shelter
28,101,fallout shelter,shelter
29,101,storm cellar,shelter
30,101,backpacking tent,tent
31,101,bell tent,tent
32,101,canvas tent,tent
33,101,two-man tent,tent
34,101,pop tent,tent
35,101,fly tent,tent
36,101,field tent,tent
37,101,cottage tent,tent
38,101,wall tent,tent
39,101,pyramidal tent,tent
40,101,Sibley tent,tent
41,101,umbrella tent,tent
42,101,pup tent,tent
43,101,mountain tent,tent
44,101,cabana tent,tent
45,101,circus tent,tent
46,101,storm tent,tent
47,101,Nissen hut,hut
48,101,mantelet,shelter
49,101,praetorium,shelter
50,101,hovel,shelter
51,105,drum,percussion instrument
52,105,piano,percussion instrument
53,105,keyboard instrument,piano
54,105,triangle,percussion instrument
55,105,glockenspiel,percussion instrument
56,105,cymbal,percussion instrument
57,105,high-hat cymbal,cymbal
58,105,handbell,percussion instrument
59,105,zill,percussion instrument
60,105,maraca,percussion instrument
61,105,snare drum,drum
62,105,tenor drum,drum
63,105,tabor,drum
64,105,steel drum,drum
65,105,bass drum,drum
66,105,bongo,drum
67,105,concert grand,piano
68,105,grand piano,piano
69,105,baby grand,piano
70,105,upright,piano
71,105,spinet,piano
72,105,chime,percussion instrument
73,105,carillon,percussion instrument
74,105,gong,percussion instrument
75,105,lagerphone,percussion instrument
76,105,marimba,percussion instrument
77,105,vibraphone,percussion instrument
78,105,bones,percussion instrument
79,105,timbrel,percussion instrument
80,105,tambourine,percussion instrument
81,105,mechanical piano,piano
82,105,rain stick,percussion instrument
83,105,kettle,percussion instrument
84,13,coefficient,root
85,13,coefficient of viscosity,coefficient
86,13,coefficient of friction,coefficient
87,13,coefficient of reflection,coefficient
88,13,coefficient of expansion,coefficient
89,13,coefficient of self induction,coefficient
90,13,coefficient of mutual induction,coefficient
91,13,drag coefficient,coefficient
92,13,transmittance,coefficient
93,13,absorption coefficient,coefficient
94,13,modulus,root
95,13,Young's modulus,modulus
96,13,bulk modulus,modulus
97,13,modulus of rigidity,modulus
98,13,coefficient of elasticity,modulus
99,13,weight,root
100,137,microcytic anemia,anemia
101,137,macrocytic anemia,anemia
102,137,normocytic anemia,anemia
103,137,sickle-cell anemia,anemia
104,137,thalassemia,microcytic anemia
105,137,Cooley's anemia,thalassemia
106,137,iron deficiency anemia,microcytic anemia
107,137,sideroblastic anemia,microcytic anemia
108,137,megaloblastic anemia,macrocytic anemia
109,137,pernicious anemia,macrocytic anemia
110,137,hemolytic anemia,anemia
111,137,erythroblastosis fetalis,hemolytic anemia
112,137,favism,hemolytic anemia
113,137,aplastic anemia,anemia
114,137,refractory anemia,anemia
115,137,Fanconi's anemia,anemia
116,137,hypoplastic anemia,anemia
117,137,metaplastic anemia,anemia
118,137,chlorosis,anemia
119,137,hypochromic anemia,anemia
120,137,hyperchromic anemia,anemia
121,137,ischemic stroke,ischemia
122,137,transient ischemic attack,ischemia
123,138,marriage,marital status
124,138,bachelorhood,marital status
125,138,spinsterhood,marital status
126,138,widowhood,marital status
127,138,monogamy,marriage
128,138,polygamy,marriage
129,138,civil union,marriage
130,138,common-law marriage,marriage
131,138,open marriage,marriage
132,138,marriage of convenience,marriage
133,138,sigeh,marriage
134,138,endogamy,marriage
135,138,exogamy,marriage
136,138,monandry,monogamy
137,138,monogyny,monogamy
138,138,serial monogamy,monogamy
139,138,polygyny,polygamy
140,138,polyandry,polygamy
141,138,bigamy,polygamy
142,138,misalliance,marriage
143,138,mesalliance,marriage
144,138,cuckoldom,marriage
145,15,air travel,flight
146,15,glide,flight
147,15,acrobatics,flight
148,15,sortie,flight
149,15,ballooning,air travel
150,15,hang gliding,air travel
151,15,parasailing,air travel
152,15,terrain flight,glide
153,15,blind flying,glide
154,15,tailspin,acrobatics
155,15,maiden flight,sortie
156,15,solo,sortie
157,15,overflight,sortie
158,15,flyover,sortie
159,15,pass,flight
160,150,joke,wit
161,150,banter,wit
162,150,repartee,wit
163,150,jocosity,wit
164,150,persiflage,wit
165,150,one-liner,joke
166,150,dirty joke,joke
167,150,ethnic joke,joke
168,150,sick joke,joke
169,150,shaggy dog story,joke
170,150,badinage,banter
171,150,ribaldry,banter
172,150,bon mot,repartee
173,150,esprit de l'escalier,repartee
174,150,drollery,jocosity
175,150,waggery,jocosity
176,150,caricature,wit
177,150,cartoon,wit
178,150,comic strip,wit
179,150,parody,wit
180,150,mock-heroic,wit
181,150,pungency,wit
182,150,pun,wit
183,150,belly laugh,wit
184,150,sarcasm,wit
185,150,topper,wit
186,150,in-joke,joke
187,150,funny story,joke
188,150,sight gag,joke
189,150,topper,joke
190,17,elementary education,education
191,17,secondary education,education
192,17,higher education,education
193,17,adult education,education
194,17,continuing education,education
195,17,coeducation,education
196,17,extracurricular activity,education
197,17,course,education
198,17,extension course,course
199,17,orientation course,course
200,17,refresher course,course
201,17,correspondence course,course
202,17,work-study program,course
203,17,course of lectures,course
204,17,elective course,course
205,17,required course,course
206,17,seminar,course
207,17,workshop,course
208,17,childbirth-preparation class,course
209,17,art class,course
210,17,industrial arts,course
211,17,shop class,course
212,17,life class,course
213,17,dramatics,course
214,17,extension,continuing education
215,17,home study,continuing education
216,17,team teaching,education
217,17,directed study,education
218,17,propaedeutic,education
219,17,athletics,extracurricular activity
220,171,barbet,piciform bird
221,171,jacamar,piciform bird
222,171,toucan,piciform bird
223,171,piculet,piciform bird
224,171,woodpecker,piciform bird
225,171,green woodpecker,woodpecker
226,171,redheaded woodpecker,woodpecker
227,171,downy woodpecker,woodpecker
228,171,sapsucker,woodpecker
229,171,yellow-bellied sapsucker,sapsucker
230,171,red-breasted sapsucker,sapsucker
231,171,wryneck,sapsucker
232,171,flicker,woodpecker
233,171,red-shafted flicker,flicker
234,171,yellow-shafted flicker,flicker
235,171,gilded flicker,flicker
236,171,puffbird,woodpecker
237,171,toucanet,toucan
238,171,honey guide,woodpecker
239,171,ivorybill,woodpecker
240,177,murre,auk
241,177,guillemot,auk
242,177,auklet,auk
243,177,razorbill,auk
244,177,great auk,auk
245,177,little auk,auk
246,177,common murre,murre
247,177,thick-billed murre,murre
248,177,black guillemot,guillemot
249,177,pigeon guillemot,guillemot
250,180,apple tree,apple
251,180,wild apple,apple
252,180,crab apple,apple
253,180,Oregon crab apple,apple
254,180,Iowa crab,apple
255,180,American crab apple,crab apple
256,180,Southern crab apple,American crab apple
257,180,Bechtel crab,American crab apple
258,180,Siberian crab,American crab apple
259,184,introduction,beginning
260,184,initiation,beginning
261,184,inauguration,beginning
262,184,induction,beginning
263,184,activation,beginning
264,184,product introduction,introduction
265,184,icebreaker,introduction
266,184,curtain raiser,introduction
267,184,induction of labor,initiation
268,184,hypnogenesis,initiation
269,184,installation,inauguration
270,184,scrub,beginning
271,184,unionization,beginning
272,184,naturalization,beginning
273,184,kickoff,beginning
274,184,first base,beginning
275,184,usher in,beginning
276,184,tip off,beginning
277,184,jump ball,beginning
278,184,groundbreaking,beginning
279,184,springboard,beginning
280,184,authorship,beginning
281,184,peace initiative,beginning
282,184,housing start,beginning
283,184,colonization,beginning
284,184,Creation,beginning
285,184,communization,beginning
286,184,federation,beginning
287,184,population,beginning
288,184,constitution,beginning
289,184,face off,beginning
290,184,first step,beginning
291,184,resumption,beginning
292,184,attack,beginning
293,184,startup,beginning
294,184,collectivization,beginning
295,193,cycad,gymnosperm
296,193,seed fern,gymnosperm
297,193,progymnosperm,gymnosperm
298,193,welwitschia,gymnosperm
299,193,macrozamia,cycad
300,193,sago palm,cycad
301,193,encephalartos,cycad
302,193,dioon,cycad
303,193,zamia,cycad
304,193,ceratozamia,cycad
305,193,burrawong,cycad
306,193,coontie,cycad
307,193,kaffir bread,cycad
308,193,false sago,cycad
309,198,domestic terrorism,terrorism
310,198,international terrorism,terrorism
311,198,cyber-terrorism,terrorism
312,198,Red Hand Defenders,domestic terrorism
313,198,state-sponsored terrorism,international terrorism
314,198,ecoterrorism,terrorism
315,198,narcoterrorism,terrorism
316,198,chemical terrorism,terrorism
317,198,nuclear terrorism,terrorism
318,198,bioterrorism,terrorism
319,198,theoterrorism,terrorism
320,198,terrorist attack,terrorism
321,198,9/11,terrorist attack
322,200,mailbag,pouch
323,200,sporran,pouch
324,200,tobacco pouch,pouch
325,200,diplomatic pouch,pouch
326,200,fanny pack,pouch
327,200,waist pack,pouch
328,200,pocket,pouch
329,200,hip pocket,pocket
330,200,breast pocket,pocket
331,200,vest pocket,pocket
332,200,slash pocket,pocket
333,200,patch pocket,pocket
334,200,fob,pouch
335,212,armored dinosaur,ornithischian
336,212,ornithopod,ornithischian
337,212,ceratopsian,ornithischian
338,212,pachycephalosaur,ornithischian
339,212,ankylosaur,armored dinosaur
340,212,stegosaur,armored dinosaur
341,212,edmontonia,stegosaur
342,212,hadrosaur,ornithopod
343,212,edmontosaurus,hadrosaur
344,212,anatotitan,hadrosaur
345,212,trachodon,hadrosaur
346,212,psittacosaur,ceratopsian
347,212,protoceratops,ceratopsian
348,212,styracosaur,ceratopsian
349,212,triceratops,ceratopsian
350,212,corythosaur,ceratopsian
351,212,staurikosaur,ornithischian
352,215,microphone,electro-acoustic transducer
353,215,loudspeaker,electro-acoustic transducer
354,215,crystal microphone,microphone
355,215,cardioid microphone,microphone
356,215,condenser microphone,microphone
357,215,spike mike,crystal microphone
358,215,crystal pickup,microphone
359,215,tweeter,loudspeaker
360,215,woofer,loudspeaker
361,215,subwoofer,woofer
362,215,bullhorn,loudspeaker
363,215,tannoy,loudspeaker
364,215,earphone,loudspeaker
365,215,headset,loudspeaker
366,215,earplug,loudspeaker
367,215,telephone receiver,loudspeaker
368,215,squawk box,loudspeaker
369,215,directional microphone,microphone
370,236,vertex,point
371,236,intersection,point
372,236,metacenter,point
373,236,plot element,point
374,236,attractor,point
375,236,intercept,intersection
376,236,McGuffin,plot element
377,236,be-all and end-all,plot element
378,236,strange attractor,attractor
379,24,callitrichid,New World monkey
380,24,cebinid,New World monkey
381,24,pitheciid,New World monkey
382,24,atelinid,New World monkey
383,24,marmoset,callitrichid
384,24,tamarin,callitrichid
385,24,true marmoset,marmoset
386,24,pygmy marmoset,marmoset
387,24,squirrel monkey,tamarin
388,24,silky tamarin,tamarin
389,24,titi,tamarin
390,24,capuchin,cebinid
391,24,saki,cebinid
392,24,uakari,pitheciid
393,24,douroucouli,pitheciid
394,24,spider monkey,atelinid
395,24,howler monkey,atelinid
396,24,woolly monkey,atelinid
397,242,pretense,deception
398,242,misrepresentation,deception
399,242,evasion,deception
400,242,exaggeration,deception
401,242,fraudulence,deception
402,242,subterfuge,deception
403,242,pretext,pretense
404,242,facade,pretense
405,242,bluff,misrepresentation
406,242,bill of goods,misrepresentation
407,242,doublespeak,misrepresentation
408,242,half-truth,misrepresentation
409,242,circumlocution,evasion
410,242,quibble,evasion
411,242,humbug,fraudulence
412,242,snow job,fraudulence
413,242,crocodile tears,fraudulence
414,242,hypocrisy,fraudulence
415,242,hedge,subterfuge
416,242,putoff,subterfuge
417,242,trickery,subterfuge
418,247,socket,fitting
419,247,receptacle,fitting
420,247,pipefitting,fitting
421,247,electric socket,socket
422,247,wall socket,socket
423,247,outlet box,socket
424,247,gas fitting,pipefitting
425,247,reducer,pipefitting
426,247,slot,fitting
427,247,point,fitting
428,251,happiness,emotional state
429,251,unhappiness,emotional state
430,251,quality of life,emotional state
431,251,gratification,happiness
432,251,comfort,happiness
433,251,ecstasy,happiness
434,251,blessedness,happiness
435,251,nirvana,blessedness
436,251,radiance,happiness
437,251,sadness,unhappiness
438,251,embarrassment,sadness
439,251,mourning,sadness
440,251,poignance,sadness
441,251,embitterment,unhappiness
442,251,state,emotional state
443,262,gardening,cultivation
444,262,farming,cultivation
445,262,animal husbandry,cultivation
446,262,landscaping,cultivation
447,262,flower gardening,gardening
448,262,market gardening,gardening
449,262,truck farming,gardening
450,262,arboriculture,farming
451,262,viticulture,farming
452,262,aquaculture,farming
453,262,monoculture,farming
454,262,mixed farming,farming
455,262,subsistence farming,farming
456,262,dairying,animal husbandry
457,262,beekeeping,animal husbandry
458,262,insemination,animal husbandry
459,262,tilling,landscaping
460,262,drip culture,landscaping
461,262,hydroponics,gardening
462,262,cranberry culture,farming
463,262,roundup,farming
464,262,plowing,farming
465,262,strip cropping,farming
466,262,tillage,farming
467,265,Bantu,Niger-Congo
468,265,Mande,Niger-Congo
469,265,Kwa,Niger-Congo
470,265,Nguni,Bantu
471,265,Sotho-Tswana,Bantu
472,265,Zone J,Bantu
473,265,Zulu,Nguni
474,265,Xhosa,Nguni
475,265,Ndebele,Nguni
476,265,Sesotho,Sotho-Tswana
477,265,Sotho,Sotho-Tswana
478,265,Tswana,Sotho-Tswana
479,265,Gikuyu,Zone J
480,265,Kamba,Zone J
481,265,Giriama,Zone J
482,265,Fula,Mande
483,265,Wolof,Mande
484,265,Ewe,Kwa
485,265,Swahili,Bantu
486,265,Yoruba,Niger-Congo
487,265,Kongo,Bantu
488,265,Serer,Senegambian
489,265,Herero,Bantu
490,265,Gur,Niger-Congo
491,265,Umbundu,Bantu
492,265,West African,Niger-Congo
493,265,Sango,Ngbandi
494,265,Chishona,Bantu
495,265,Kiswahili,Bantu
496,265,Shona,Bantu
497,265,Kichaga,Bantu
498,265,Mwera,Bantu
499,265,Luba,Bantu
500,265,Nyamwezi,Bantu
501,265,Kinyarwanda,Bantu
502,265,Swazi,Bantu
503,265,Bantu,Niger-Congo
504,265,Fang,Bantu
505,265,Luyia,Bantu
506,265,Mashi,Bantu
507,265,Chichewa,Bantu
508,265,ChiMwini,Bantu
509,265,Akan,Niger-Congo
510,265,LuGanda,Bantu
511,265,Pokomo,Bantu
512,265,Niger-Congo,Niger-Congo
513,265,Kongo,Bantu
514,265,Sesotho,Bantu
515,268,disk file,computer file
516,268,source code,computer file
517,268,web page,computer file
518,268,binary file,disk file
519,268,text file,disk file
520,268,input file,disk file
521,268,output file,disk file
522,268,master file,disk file
523,268,transaction file,disk file
524,268,ASCII text file,text file
525,268,home page,web page
526,268,backup file,computer file
527,268,read-only file,computer file
528,28,clot,agglomeration
529,28,knot,agglomeration
530,28,tuft,agglomeration
531,28,ball,agglomeration
532,28,bunch,agglomeration
533,28,gob,agglomeration
534,28,thrombus,clot
535,28,embolus,clot
536,28,clew,knot
537,28,swad,knot
538,28,wisp,tuft
539,28,Omega Centauri,agglomeration
540,28,Northern Cross,agglomeration
541,28,Pleiades,agglomeration
542,28,witches' broom,agglomeration
543,292,sparkler,firework
544,292,low explosive,firework
545,292,firecracker,firework
546,292,cannon cracker,firecracker
547,292,cherry bomb,firecracker
548,292,maroon,firecracker
549,292,serpent,firecracker
550,292,torpedo,firecracker
551,292,Roman candle,firework
552,292,catherine wheel,firework
553,292,whizbang,firework
554,292,fizgig,firework
555,292,squib,firework
556,292,skyrocket,firework
557,312,instrument,means
558,312,implementation,means
559,312,expedient,means
560,312,road,means
561,312,stepping stone,means
562,312,instrumentation,instrument
563,312,voice,instrument
564,312,motorization,implementation
565,312,practice,implementation
566,312,makeshift,expedient
567,312,desperate measure,expedient
568,312,dint,expedient
569,312,pis aller,expedient
570,312,improvisation,expedient
571,312,improvisation,escape
572,312,royal road,road
573,312,fast track,road
574,312,crutch,means
575,312,salvation,means
576,312,open sesame,means
577,312,invocation,means
578,312,tooth,means
579,312,wings,means
580,312,escape,means
581,320,plot,garden
582,320,grove,garden
583,320,orchard,garden
584,320,flower garden,garden
585,320,kitchen garden,garden
586,320,herb garden,garden
587,320,rock garden,garden
588,320,formal garden,garden
589,320,sunken garden,garden
590,320,Hanging Gardens of Babylon,garden
591,320,landscaping,garden
592,320,market garden,garden
593,320,pot farm,garden
594,320,victory garden,garden
595,320,tea garden,garden
596,320,bed,plot
597,320,rose garden,flower garden
598,320,tulip bed,bed
599,320,rose bed,bed
600,320,flowerbed,flower garden
601,320,parterre,flower garden
602,320,topiary,flower garden
603,320,lemon grove,grove
604,320,orange grove,grove
605,320,peach orchard,grove
606,320,apple orchard,orchard
607,320,asparagus bed,bed
608,320,turnip bed,bed
609,320,seedbed,bed
610,320,hotbed,bed
611,320,Tuileries,formal garden
612,320,roof garden,garden
613,320,hop garden,garden
614,327,aunt,kinswoman
615,327,sister,kinswoman
616,327,great-aunt,aunt
617,327,maiden aunt,aunt
618,327,female sibling,sister
619,327,big sister,sister
620,327,little sister,sister
621,327,half sister,sister
622,327,niece,aunt
623,327,great-niece,niece
624,33,flight feather,feather
625,33,contour feather,feather
626,33,down,feather
627,33,sickle feather,contour feather
628,33,scapular,contour feather
629,33,primary,flight feather
630,33,hackle,feather
631,33,saddle hackle,hackle
632,33,eiderdown,down
633,33,swan's down,down
634,33,goose down,down
635,33,duck down,down
636,33,marabou,down
637,33,aftershaft,feather
638,33,bastard wing,feather
639,33,tail feather,feather
640,33,plumule,feather
641,335,surgical instrument,medical instrument
642,335,endoscope,medical instrument
643,335,diathermy machine,medical instrument
644,335,dialyzer,medical instrument
645,335,artificial kidney,medical instrument
646,335,stethoscope,medical instrument
647,335,gastroscope,endoscope
648,335,sigmoidoscope,endoscope
649,335,colonoscope,endoscope
650,335,arthroscope,endoscope
651,335,bronchoscope,endoscope
652,335,culdoscope,endoscope
653,335,laparoscope,endoscope
654,335,ophthalmoscope,endoscope
655,335,otoscope,endoscope
656,335,laryngoscope,endoscope
657,335,rhinoscope,endoscope
658,335,proctoscope,endoscope
659,335,speculum,surgical instrument
660,335,dilator,surgical instrument
661,335,curette,surgical instrument
662,335,trepan,surgical instrument
663,335,snare,surgical instrument
664,335,lancet,surgical instrument
665,335,surgical knife,surgical instrument
666,335,scalpel,surgical instrument
667,335,hemostat,surgical instrument
668,335,retractor,surgical instrument
669,335,microwave diathermy machine,diathermy machine
670,335,shortwave diathermy machine,diathermy machine
671,335,feterscope,endoscope
672,335,orthoscope,endoscope
673,335,keratoscope,endoscope
674,335,fetoscope,endoscope
675,335,cardiograph,medical instrument
676,335,electromyograph,medical instrument
677,335,polygraph,medical instrument
678,335,electroencephalograph,medical instrument
679,335,lie detector,polygraph
680,335,dermatome,surgical instrument
681,335,ballistocardiograph,medical instrument
682,335,thermograph,medical instrument
683,335,autoinjector,medical instrument
684,335,photocoagulator,medical instrument
685,335,hypodermic syringe,syringe
686,335,douche,medical instrument
687,335,catling,medical instrument
