,group,child,parent
0,10,manipulation,influence
1,10,seduction,influence
2,10,solicitation,influence
3,10,exposure,influence
4,10,enticement,manipulation
5,10,mind game,manipulation
6,10,blandishment,manipulation
7,10,ingratiation,manipulation
8,10,hypnotism,seduction
9,10,leading astray,seduction
10,10,overexposure,exposure
11,10,underexposure,exposure
12,10,cross-pollination,influence
13,10,impingement,influence
14,101,tent,shelter
15,101,hut,shelter
16,101,hovel,shelter
17,101,refuge,shelter
18,101,haven,shelter
19,101,field tent,tent
20,101,pup tent,tent
21,101,loft,tent
22,101,backpacking tent,tent
23,101,mountain tent,tent
24,101,pop tent,tent
25,101,canvas tent,tent
26,101,fly tent,tent
27,101,pyramidal tent,tent
28,101,lean-to tent,tent
29,101,umbrella tent,tent
30,101,two-man tent,tent
31,101,cabana,tent
32,101,wall tent,tent
33,101,bell tent,tent
34,101,circus tent,tent
35,101,Sibley tent,tent
36,101,Nissen hut,hut
37,101,mudhif,hut
38,101,safe house,refuge
39,101,fallout shelter,refuge
40,101,storm cellar,refuge
41,101,igloo,shelter
42,101,tupik,shelter
43,101,praetorium,shelter
44,101,pavilion,shelter
45,101,tepee,shelter
46,101,mantelet,shelter
47,101,cottage tent,shelter
48,101,sconce,shelter
49,101,harbor,shelter
50,101,cookhouse,shelter
51,101,safehold,shelter
52,101,dugout,shelter
53,105,drum,percussion instrument
54,105,xylophone,percussion instrument
55,105,bell,percussion instrument
56,105,cymbal,percussion instrument
57,105,triangle,percussion instrument
58,105,gong,percussion instrument
59,105,shaker,percussion instrument
60,105,piano,percussion instrument
61,105,bass drum,drum
62,105,snare drum,drum
63,105,tenor drum,drum
64,105,bongo,drum
65,105,glockenspiel,xylophone
66,105,marimba,xylophone
67,105,vibraphone,xylophone
68,105,handbell,bell
69,105,carillon,bell
70,105,high-hat cymbal,cymbal
71,105,maraca,shaker
72,105,rain stick,shaker
73,105,lagerphone,shaker
74,105,concert grand,piano
75,105,grand piano,piano
76,105,baby grand,piano
77,105,mechanical piano,piano
78,105,tambour,drum
79,105,tabor,drum
80,105,timbrel,drum
81,105,chime,percussion instrument
82,105,kettle,percussion instrument
83,105,spinet,piano
84,105,bones,percussion instrument
85,105,steel drum,percussion instrument
86,105,upright,piano
87,105,zill,percussion instrument
88,105,tambourine,drum
89,13,coefficient of elasticity,coefficient
90,13,absorption coefficient,coefficient
91,13,drag coefficient,coefficient
92,13,coefficient of expansion,coefficient
93,13,coefficient of mutual induction,coefficient
94,13,coefficient of reflection,coefficient
95,13,coefficient of friction,coefficient
96,13,coefficient of viscosity,coefficient
97,13,coefficient of self induction,coefficient
98,13,modulus of rigidity,modulus
99,13,bulk modulus,modulus
100,13,Young's modulus,modulus
101,13,modulus,coefficient
102,13,weight,coefficient
103,13,transmittance,coefficient
104,137,macrocytic anemia,anemia
105,137,microcytic anemia,anemia
106,137,hypochromic anemia,anemia
107,137,hyperchromic anemia,anemia
108,137,sickle-cell anemia,anemia
109,137,thalassemia,anemia
110,137,aplastic anemia,anemia
111,137,hemolytic anemia,anemia
112,137,metaplastic anemia,anemia
113,137,megaloblastic anemia,macrocytic anemia
114,137,iron deficiency anemia,microcytic anemia
115,137,sideroblastic anemia,microcytic anemia
116,137,erythroblastosis fetalis,hemolytic anemia
117,137,favism,hemolytic anemia
118,137,Cooley's anemia,thalassemia
