,child,parent,group
0,liter,metric_capacity_unit,514
1,cubic_kilometer,metric_capacity_unit,514
2,kiloliter,metric_capacity_unit,514
3,hectoliter,metric_capacity_unit,514
4,metric_weight_unit,metric_unit,514
5,metric_capacity_unit,metric_unit,514
6,gram,metric_weight_unit,514
7,kilogram,metric_weight_unit,514
8,metric_ton,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,flamen,priest,515
3,votary,priest,515
4,druid,priest,515
5,rainmaker,priest,515
6,medicine_man,shaman,515
0,product-moment_correlation_coefficient,correlation_coefficient,5
1,tau_coefficient_of_correlation,correlation_coefficient,5
2,biserial_correlation_coefficient,correlation_coefficient,5
3,tetrachoric_correlation_coefficient,correlation_coefficient,5
4,arithmetic_mean,mean,5
5,geometric_mean,mean,5
6,harmonic_mean,mean,5
7,median,nonparametric_statistic,5
8,mode,nonparametric_statistic,5
9,outlier,nonparametric_statistic,5
10,regression_coefficient,parametric_statistic,5
11,variance,parametric_statistic,5
12,covariance,parametric_statistic,5
13,parametric_statistic,statistic,5
0,virginia_reel,reel,8
0,heroin_addict,addict,9
1,opium_addict,addict,9
2,caffeine_addict,addict,9
3,crack_addict,addict,9
4,withdrawer,drug_addict,9
5,addict,drug_addict,9
0,overexposure,exposure,10
1,underexposure,exposure,10
2,ingratiation,influence,10
3,exposure,influence,10
4,manipulation,influence,10
5,impingement,influence,10
0,transmittance,coefficient,13
1,coefficient_of_reflection,coefficient,13
2,coefficient_of_viscosity,coefficient,13
3,coefficient_of_expansion,coefficient,13
4,coefficient_of_friction,coefficient,13
5,coefficient_of_elasticity,coefficient,13
6,modulus,coefficient,13
7,absorption_coefficient,coefficient,13
8,young's_modulus,modulus,13
9,bulk_modulus,modulus,13
0,diet,abstinence,525
1,chastity,abstinence,525
2,sobriety,abstinence,525
3,asceticism,abstinence,525
4,self-denial,abstinence,525
5,teetotaling,sobriety,525
0,hang_gliding,flight,15
1,ballooning,flight,15
2,parasailing,flight,15
3,acrobatics,flight,15
4,solo,flight,15
5,overflight,flight,15
6,terrain_flight,flight,15
7,glide,flight,15
8,tailspin,flight,15
0,seminar,course,17
1,correspondence_course,course,17
2,elementary_education,education,17
3,higher_education,education,17
4,adult_education,education,17
5,course,education,17
6,athletics,education,17
7,extracurricular_activity,education,17
8,coeducation,education,17
9,team_teaching,education,17
10,dramatics,education,17
11,extension,education,17
12,propaedeutic,education,17
0,embezzlement,breach_of_trust_with_fraudulent_intent,531
1,petit_larceny,larceny,531
2,grand_larceny,larceny,531
3,shoplifting,larceny,531
4,breach_of_trust_with_fraudulent_intent,larceny,531
5,robbery,larceny,531
6,skimming,pilferage,531
0,accused,defendant,532
1,codefendant,defendant,532
2,defendant,litigant,532
3,plaintiff,litigant,532
4,filer,plaintiff,532
5,prevailing_party,plaintiff,532
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,howler_monkey,new_world_monkey,24
3,uakari,new_world_monkey,24
4,marmoset,new_world_monkey,24
5,capuchin,new_world_monkey,24
0,bunch,agglomeration,28
1,ball,agglomeration,28
2,wisp,agglomeration,28
3,clot,agglomeration,28
0,flight_feather,feather,33
1,tail_feather,feather,33
2,aftershaft,feather,33
3,plumule,feather,33
4,marabou,feather,33
5,primary,flight_feather,33
6,saddle_hackle,flight_feather,33
7,saddle_hackle,hackle,33
0,coup,conquest,36
1,blockbuster,conquest,36
2,sleeper,conquest,36
3,basket,score,36
4,point_after,score,36
5,own_goal,score,36
0,trouser_cuff,cuff,42
1,barndoor,flap,42
2,lapel,lap,42
3,flap,lap,42
0,merckx,cyclist,559
1,hinault,cyclist,559
2,horsewoman,horseman,559
3,postilion,horseman,559
4,cyclist,rider,559
5,horseman,rider,559
6,jockey,rider,559
0,head_cabbage,cabbage,561
1,savoy_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,broccoli,cruciferous_vegetable,561
4,cauliflower,cruciferous_vegetable,561
5,kale,cruciferous_vegetable,561
6,collards,cruciferous_vegetable,561
7,cabbage,cruciferous_vegetable,561
8,mustard,cruciferous_vegetable,561
9,kohlrabi,cruciferous_vegetable,561
10,bok_choy,cruciferous_vegetable,561
11,radish,cruciferous_vegetable,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,storm_petrel,petrel,563
3,mother_carey's_chicken,petrel,563
4,fulmar,petrel,563
5,manx_shearwater,shearwater,563
0,tempo,rhythm,569
1,andante,tempo,569
2,allegro,tempo,569
3,accelerando,tempo,569
4,meno_mosso,tempo,569
5,allegro_con_spirito,tempo,569
6,allegretto,tempo,569
0,enteric-coated_aspirin,aspirin,58
1,buffered_aspirin,aspirin,58
2,aspirin_powder,aspirin,58
3,piroxicam,nonsteroidal_anti-inflammatory,58
4,diflunisal,nonsteroidal_anti-inflammatory,58
5,flurbiprofen,nonsteroidal_anti-inflammatory,58
6,fenoprofen,nonsteroidal_anti-inflammatory,58
7,mefenamic_acid,nonsteroidal_anti-inflammatory,58
8,sulindac,nonsteroidal_anti-inflammatory,58
9,etodolac,nonsteroidal_anti-inflammatory,58
10,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
11,indomethacin,nonsteroidal_anti-inflammatory,58
12,nabumetone,nonsteroidal_anti-inflammatory,58
13,ibuprofen,nonsteroidal_anti-inflammatory,58
14,ketoprofen,nonsteroidal_anti-inflammatory,58
15,meclofenamate,nonsteroidal_anti-inflammatory,58
16,methyl_salicylate,salicylate,58
0,metal_filing,filing,64
1,spark,fragment,64
2,scraping,fragment,64
3,ember,fragment,64
4,clast,fragment,64
5,dander,fragment,64
6,bit,fragment,64
7,filing,fragment,64
8,cinder,fragment,64
9,spall,fragment,64
10,paring,scraping,64
0,lucy,australopithecus_afarensis,577
1,homo,hominid,577
2,rudapithecus,hominid,577
3,homo_habilis,homo,577
4,homo_erectus,homo,577
5,homo_sapiens,homo,577
6,java_man,homo_erectus,577
7,homo_soloensis,homo_erectus,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,syphilis,584
4,tabes_dorsalis,syphilis,584
5,syphilis,venereal_disease,584
6,gonorrhea,venereal_disease,584
7,chlamydia,venereal_disease,584
8,genital_herpes,venereal_disease,584
9,lymphogranuloma_venereum,venereal_disease,584
10,granuloma_inguinale,venereal_disease,584
0,hitching_post,post,589
1,gatepost,post,589
2,telephone_pole,post,589
3,support_column,post,589
4,stake,post,589
5,pile,post,589
6,bollard,post,589
7,corner_post,post,589
8,standard,post,589
0,cebuan,filipino,78
1,tagalog,filipino,78
2,filipino,native,78
3,siberian,native,78
4,russian,native,78
5,georgian,native,78
6,muscovite,russian,78
7,great_russian,russian,78
8,komi,siberian,78
9,udmurt,siberian,78
0,common_dolphin,dolphin,86
1,river_dolphin,dolphin,86
2,harbor_porpoise,porpoise,86
3,dwarf_sperm_whale,sperm_whale,86
4,pygmy_sperm_whale,sperm_whale,86
5,dolphin,toothed_whale,86
6,sperm_whale,toothed_whale,86
7,killer_whale,toothed_whale,86
8,pilot_whale,toothed_whale,86
9,grampus,toothed_whale,86
10,porpoise,toothed_whale,86
11,vaquita,toothed_whale,86
12,white_whale,toothed_whale,86
13,beaked_whale,toothed_whale,86
0,skeleton_fork_fern,fern_ally,599
1,whisk_fern,fern_ally,599
2,marsh_horsetail,horsetail,599
3,wood_horsetail,horsetail,599
4,common_horsetail,horsetail,599
5,variegated_horsetail,horsetail,599
6,swamp_horsetail,horsetail,599
0,hysteroscopy,endoscopy,88
1,gastroscopy,endoscopy,88
2,inspection,examination,88
3,testing,examination,88
4,screening,examination,88
5,check,examination,88
6,endoscopy,examination,88
7,survey,examination,88
8,genetic_screening,screening,88
9,resurvey,survey,88
0,tribal_society,society,607
1,culture,society,607
2,civilization,society,607
