,group,child,parent
0,10,ingratiation,influence
1,10,enticement,influence
2,10,hypnotism,influence
3,10,solicitation,influence
4,10,manipulation,influence
5,10,blandishment,ingratiation
6,10,seduction,ingratiation
7,10,cross-pollination,enticement
8,10,exposure,enticement
9,10,underexposure,exposure
10,10,overexposure,exposure
11,10,mind game,manipulation
12,10,leading astray,manipulation
13,101,tent,shelter
14,101,hut,shelter
15,101,igloo,hut
16,101,mudhif,hut
17,101,hovel,hut
18,101,canvas tent,tent
19,101,two-man tent,canvas tent
20,101,lean-to tent,canvas tent
21,101,bell tent,canvas tent
22,101,pyramidal tent,canvas tent
23,101,wall tent,canvas tent
24,101,pop tent,canvas tent
25,101,Sibley tent,canvas tent
26,101,cookhouse,canvas tent
27,101,field tent,canvas tent
28,101,backpacking tent,canvas tent
29,101,mountain tent,canvas tent
30,101,umbrella tent,canvas tent
31,101,safe house,shelter
32,101,haven,safe house
33,101,refuge,safe house
34,101,dugout,shelter
35,101,Nissen hut,shelter
36,101,tepee,shelter
37,101,praetorium,tepee
38,101,mantelet,tepee
39,101,storm cellar,shelter
40,101,fallout shelter,shelter
41,101,harbor,shelter
42,101,cabana,shelter
43,105,piano,percussion instrument
44,105,concert grand,piano
45,105,upright,piano
46,105,baby grand,piano
47,105,grand piano,piano
48,105,mechanical piano,piano
49,105,spinets,piano
50,105,timbrel,piano
51,105,drum,percussion instrument
52,105,bass drum,drum
53,105,snare drum,drum
54,105,tenor drum,drum
55,105,handbell,drum
56,105,tabor,drum
57,105,bongo,drum
58,105,maraca,drum
59,105,cymbal,percussion instrument
60,105,high-hat cymbal,cymbal
61,105,tambourine,cymbal
62,105,triangle,cymbal
63,105,marimba,percussion instrument
64,105,glockenspiel,percussion instrument
65,105,vibraphone,percussion instrument
66,105,lagerphone,percussion instrument
67,105,bass drum,drum
68,105,gong,percussion instrument
69,105,rain stick,percussion instrument
70,105,bones,percussion instrument
71,105,carillon,percussion instrument
72,105,kettle,percussion instrument
73,105,zill,percussion instrument
74,105,tambour,percussion instrument
75,13,coefficient of viscosity,coefficient
76,13,coefficient of reflection,coefficient
77,13,coefficient of expansion,coefficient
78,13,coefficient of friction,coefficient
79,13,absorption coefficient,coefficient
80,13,coefficient of self induction,coefficient
81,13,coefficient of mutual induction,coefficient
82,13,coefficient of elasticity,coefficient
83,13,Young's modulus,coefficient of elasticity
84,13,modulus of rigidity,coefficient of elasticity
85,13,bulk modulus,coefficient
86,13,drag coefficient,coefficient
87,137,macrocytic anemia,anemia
88,137,megaloblastic anemia,macrocytic anemia
89,137,pernicious anemia,macrocytic anemia
90,137,microcytic anemia,anemia
91,137,hypochromic anemia,microcytic anemia
92,137,iron deficiency anemia,microcytic anemia
93,137,thalassemia,hypochromic anemia
94,137,sideroblastic anemia,hypochromic anemia
95,137,hypoplastic anemia,anemia
96,137,refractory anemia,hypoplastic anemia
97,137,aplastic anemia,hypoplastic anemia
98,137,Fanconi's anemia,hypoplastic anemia
99,137,chlorosis,anemia
100,137,hemolytic anemia,anemia
101,137,sickle-cell anemia,anemia
102,137,Cooley's anemia,anemia
103,137,metaplastic anemia,anemia
104,138,marital status,marriage
105,138,civil union,marriage
106,138,common-law marriage,marriage
107,138,bigamy,marriage
108,138,monandry,marriage
109,138,polyandry,marriage
110,138,polygamy,marriage
111,138,polygyny,marriage
112,138,monogamy,marriage
113,138,monogyny,marriage
114,138,open marriage,marriage
115,138,serial monogamy,open marriage
116,138,marriage of convenience,marriage
117,138,bachelorhood,marital status
118,138,spinsterhood,marital status
119,138,widowhood,marital status
120,138,endogamy,marriage
121,138,exogamy,marriage
122,138,mesalliance,marriage
123,138,misalliance,marriage
124,138,sigeh,marriage
125,138,cuckoldom,marriage
126,15,air travel,flight
127,15,hang gliding,flight
128,15,glide,hang gliding
129,15,parasailing,hang gliding
130,15,acrobatics,flight
131,15,tailspin,flight
132,15,sortie,flight
133,15,pass,flight
134,15,ballooning,air travel
135,15,terrain flight,air travel
136,15,maiden flight,air travel
137,15,overflight,air travel
138,15,blind flying,air travel
139,15,flyover,overflight
140,150,joke,funny
141,150,sick joke,joke
142,150,dirty joke,joke
143,150,ethnic joke,joke
144,150,in-joke,joke
145,150,one-liner,joke
146,150,shaggy dog story,joke
147,150,comedy,funny
148,150,caricature,comedy
149,150,cartoon,comedy
150,150,comic strip,comedy
151,150,parody,comedy
152,150,sight gag,comedy
153,150,mock-heroic,comedy
154,150,wordplay,funny
155,150,pun,wordplay
156,150,bon mot,wordplay
157,150,jeu d'esprit,wordplay
158,150,esprit de l'escalier,wordplay
159,150,persiflage,wordplay
160,150,drollery,wordplay
161,150,conversation,funny
162,150,banter,conversation
163,150,badinage,conversation
164,150,repartee,conversation
165,150,style,funny
166,150,ribaldry,style
167,150,sarcasm,style
168,150,wit,style
169,150,waggery,style
170,150,jocosity,style
171,17,higher education,education
172,17,secondary education,education
173,17,elementary education,education
174,17,adult education,education
175,17,course,higher education
176,17,required course,course
177,17,elective course,course
178,17,refresher course,course
179,17,correspondence course,course
180,17,seminar,course
181,17,workshop,course
182,17,orientation course,course
183,17,team teaching,seminar
184,17,dramatics,seminar
185,17,shop class,course
186,17,industrial arts,course
187,17,home study,course
188,17,directed study,course
189,17,coeducation,education
190,17,extension,education
191,17,continuing education,education
192,17,extension course,extension
193,17,propaedeutic,education
194,17,life class,education
195,17,athletics,extracurricular activity
196,171,woodpecker,piciform bird
197,171,downy woodpecker,woodpecker
198,171,green woodpecker,woodpecker
199,171,redheaded woodpecker,woodpecker
200,171,red-shafted flicker,woodpecker
201,171,yellow-bellied sapsucker,woodpecker
202,171,yellow-shafted flicker,woodpecker
203,171,gilded flicker,woodpecker
204,171,red-breasted sapsucker,woodpecker
205,171,sapsucker,woodpecker
206,171,toucan,piciform bird
207,171,toucanet,toucan
208,171,jacamar,piciform bird
209,171,puffbird,piciform bird
210,171,barbet,piciform bird
211,171,wryneck,woodpecker
212,171,flicker,woodpecker
213,171,piculet,piciform bird
214,171,honey guide,piciform bird
215,171,ivorybill,piciform bird
216,177,guillemot,auklet
217,177,murre,auklet
218,177,pigeon guillemot,guillemot
219,177,black guillemot,guillemot
220,177,common murre,guillemot
221,177,thick-billed murre,murre
222,177,great auk,auk
223,177,little auk,auk
224,180,apple,apple tree
225,180,wild apple,apple
226,180,apple tree,apple
227,180,crab apple,apple
228,180,American crab apple,crab apple
229,180,Oregon crab apple,crab apple
230,180,Iowa crab,crab apple
231,180,Bechtel crab,crab apple
232,180,Siberian crab,crab apple
233,180,Southern crab apple,crab apple
234,180,wild crab,crab apple
235,184,initiation,initiation
236,184,start,initiation
237,184,groundbreaking,start
238,184,introduction,initiation
239,184,product introduction,introduction
240,184,icebreaker,introduction
241,184,usher,introduction
242,184,induction,initiation
243,184,induction of labor,induction
244,184,beginning,initiation
245,184,resumption,beginning
246,184,creation,initiation
247,184,inauguration,initiation
248,184,commencement,initiation
249,184,kickoff,commencement
250,184,curtain raiser,commencement
251,184,face-off,commencement
252,184,tip-off,commencement
253,184,installation,initiation
254,184,naturalization,installation
255,184,activation,initiation
256,184,springboard,activation
257,193,cycad,gymnosperm
258,193,seed fern,gymnosperm
259,193,progymnosperm,seed fern
260,193,zamia,cycad
261,193,dioon,cycad
262,193,macrozamia,cycad
263,193,ceratozamia,cycad
264,193,sago palm,cycad
265,193,false sago,sago palm
266,193,burrawong,cycad
267,193,coontie,cycad
268,193,welwitschia,cycad
269,193,encephalartos,cycad
270,193,kaffir bread,cycad
271,198,terrorism,none
272,198,international terrorism,terrorism
273,198,domestic terrorism,terrorism
274,198,narcoterrorism,terrorism
275,198,state-sponsored terrorism,terrorism
276,198,cyber-terrorism,terrorism
277,198,bioterrorism,terrorism
278,198,chemical terrorism,terrorism
279,198,nuclear terrorism,terrorism
280,198,ecoterrorism,terrorism
281,198,theoterrorism,terrorism
282,200,pocket,root
283,200,tobacco pouch,pocket
284,200,fob,pocket
285,200,waist pack,pocket
286,200,hip pocket,pocket
287,200,vest pocket,pocket
288,200,slash pocket,pocket
289,200,pouch,pocket
290,200,diplomatic pouch,pouch
291,200,sporran,pouch
292,200,breast pocket,pocket
293,200,patch pocket,pocket
294,212,ceratopsian,ornithischian
295,212,ornithopod,ornithischian
296,212,ankylosaur,ornithischian
297,212,psittacosaur,ceratopsian
298,212,styracosaur,ceratopsian
299,212,corythosaur,ceratopsian
300,212,protoceratops,ceratopsian
301,212,triceratops,ceratopsian
302,212,trachodon,ornithopod
303,212,edmontosaurus,ornithopod
304,212,anatotitan,ornithopod
305,212,pisanosaur,ornithopod
306,212,hadrosaur,ornithopod
307,212,ankylosaur,ankylosaur
308,212,edmontonia,ankylosaur
