,child,parent,group
0,liter,metric_capacity_unit,514
1,cubic_kilometer,metric_capacity_unit,514
2,angstrom,metric_linear_unit,514
3,picometer,metric_linear_unit,514
4,nanometer,metric_linear_unit,514
5,micron,metric_linear_unit,514
6,millimeter,metric_linear_unit,514
7,centimeter,metric_linear_unit,514
8,decimeter,metric_linear_unit,514
9,meter,metric_linear_unit,514
10,hectometer,metric_linear_unit,514
11,metric_weight_unit,metric_unit,514
12,metric_capacity_unit,metric_unit,514
13,gram,metric_weight_unit,514
14,kilogram,metric_weight_unit,514
15,metric_ton,metric_weight_unit,514
0,dalai_lama,lama,515
1,panchen_lama,lama,515
2,flamen,priest,515
3,druid,priest,515
4,medicine_man,shaman,515
0,product-moment_correlation_coefficient,correlation_coefficient,5
1,tau_coefficient_of_correlation,correlation_coefficient,5
2,biserial_correlation_coefficient,correlation_coefficient,5
3,tetrachoric_correlation_coefficient,correlation_coefficient,5
4,arithmetic_mean,mean,5
5,geometric_mean,mean,5
6,harmonic_mean,mean,5
7,outlier,nonparametric_statistic,5
8,mean,parametric_statistic,5
9,parametric_statistic,statistic,5
10,time_series,statistic,5
11,nonparametric_statistic,statistic,5
0,virginia_reel,reel,8
1,do-si-do,square_dance,8
0,heroin_addict,addict,9
1,opium_addict,addict,9
2,caffeine_addict,addict,9
3,crack_addict,addict,9
4,cocaine_addict,addict,9
5,withdrawer,drug_addict,9
6,addict,drug_addict,9
0,overexposure,exposure,10
1,underexposure,exposure,10
2,ingratiation,influence,10
3,exposure,influence,10
4,manipulation,influence,10
5,blandishment,influence,10
6,seduction,influence,10
7,cross-pollination,influence,10
8,impingement,influence,10
9,mind_game,influence,10
0,coefficient_of_reflection,coefficient,13
1,coefficient_of_viscosity,coefficient,13
2,coefficient_of_mutual_induction,coefficient,13
3,coefficient_of_self_induction,coefficient,13
4,coefficient_of_expansion,coefficient,13
5,coefficient_of_friction,coefficient,13
6,coefficient_of_elasticity,coefficient,13
7,drag_coefficient,coefficient,13
8,modulus,coefficient,13
9,absorption_coefficient,coefficient,13
10,young's_modulus,modulus,13
11,bulk_modulus,modulus,13
12,modulus_of_rigidity,modulus,13
0,chastity,abstinence,525
1,sobriety,abstinence,525
2,asceticism,abstinence,525
3,hunger_strike,fast,525
4,teetotaling,sobriety,525
0,hang_gliding,flight,15
1,ballooning,flight,15
2,parasailing,flight,15
3,acrobatics,flight,15
4,solo,flight,15
5,overflight,flight,15
6,terrain_flight,flight,15
7,glide,flight,15
8,tailspin,flight,15
9,air_travel,flight,15
10,flyover,overflight,15
0,elective_course,course,17
1,seminar,course,17
2,correspondence_course,course,17
3,refresher_course,course,17
4,elementary_education,education,17
5,higher_education,education,17
6,adult_education,education,17
7,coeducation,education,17
8,team_teaching,education,17
9,continuing_education,education,17
0,petit_larceny,larceny,531
1,grand_larceny,larceny,531
2,shoplifting,larceny,531
3,breach_of_trust_with_fraudulent_intent,larceny,531
4,robbery,larceny,531
0,accused,defendant,532
1,codefendant,defendant,532
2,defendant,litigant,532
3,plaintiff,litigant,532
4,filer,plaintiff,532
5,prevailing_party,plaintiff,532
0,true_marmoset,marmoset,24
1,pygmy_marmoset,marmoset,24
2,howler_monkey,new_world_monkey,24
3,uakari,new_world_monkey,24
4,tamarin,new_world_monkey,24
5,squirrel_monkey,new_world_monkey,24
6,marmoset,new_world_monkey,24
7,capuchin,new_world_monkey,24
8,titi,new_world_monkey,24
9,pinche,tamarin,24
10,silky_tamarin,tamarin,24
0,bunch,agglomeration,28
1,ball,agglomeration,28
2,thrombus,agglomeration,28
3,knot,agglomeration,28
4,witches'_broom,agglomeration,28
5,clot,agglomeration,28
6,coma,agglomeration,28
0,duck_down,down,33
1,goose_down,down,33
2,eiderdown,down,33
3,flight_feather,feather,33
4,tail_feather,feather,33
5,aftershaft,feather,33
6,plumule,feather,33
7,down,feather,33
8,primary,flight_feather,33
9,saddle_hackle,flight_feather,33
0,coup,conquest,36
1,blockbuster,conquest,36
2,sleeper,conquest,36
3,success,conquest,36
4,basket,score,36
5,touchdown,score,36
6,point_after,score,36
7,goal,score,36
8,own_goal,score,36
9,break,score,36
10,run,score,36
11,hit,score,36
0,trouser_cuff,cuff,42
1,lapel,lap,42
2,flap,lap,42
3,tent-fly,lap,42
0,pedaler,cyclist,559
1,merckx,cyclist,559
2,hinault,cyclist,559
3,unicyclist,cyclist,559
4,horsewoman,horseman,559
5,cyclist,rider,559
6,horseman,rider,559
7,jockey,rider,559
0,head_cabbage,cabbage,561
1,savoy_cabbage,cabbage,561
2,red_cabbage,cabbage,561
3,broccoli,cruciferous_vegetable,561
4,cauliflower,cruciferous_vegetable,561
5,kale,cruciferous_vegetable,561
6,collards,cruciferous_vegetable,561
7,cabbage,cruciferous_vegetable,561
8,mustard,cruciferous_vegetable,561
9,kohlrabi,cruciferous_vegetable,561
10,bok_choy,cruciferous_vegetable,561
11,radish,cruciferous_vegetable,561
12,turnip,cruciferous_vegetable,561
0,wandering_albatross,albatross,563
1,black-footed_albatross,albatross,563
2,storm_petrel,petrel,563
3,mother_carey's_chicken,petrel,563
4,manx_shearwater,shearwater,563
0,tempo,rhythm,569
1,andante,tempo,569
2,allegro,tempo,569
3,accelerando,tempo,569
4,meno_mosso,tempo,569
5,allegro_con_spirito,tempo,569
6,allegretto,tempo,569
7,rubato,tempo,569
0,enteric-coated_aspirin,aspirin,58
1,buffered_aspirin,aspirin,58
2,aspirin_powder,aspirin,58
3,aspirin,nonsteroidal_anti-inflammatory,58
4,piroxicam,nonsteroidal_anti-inflammatory,58
5,diflunisal,nonsteroidal_anti-inflammatory,58
6,flurbiprofen,nonsteroidal_anti-inflammatory,58
7,fenoprofen,nonsteroidal_anti-inflammatory,58
8,mefenamic_acid,nonsteroidal_anti-inflammatory,58
9,sulindac,nonsteroidal_anti-inflammatory,58
10,etodolac,nonsteroidal_anti-inflammatory,58
11,tolmetin_sodium,nonsteroidal_anti-inflammatory,58
12,ketorolac_tromethamine,nonsteroidal_anti-inflammatory,58
13,indomethacin,nonsteroidal_anti-inflammatory,58
14,nabumetone,nonsteroidal_anti-inflammatory,58
15,ibuprofen,nonsteroidal_anti-inflammatory,58
16,ketoprofen,nonsteroidal_anti-inflammatory,58
17,meclofenamate,nonsteroidal_anti-inflammatory,58
18,naproxen,nonsteroidal_anti-inflammatory,58
19,oxaprozin,nonsteroidal_anti-inflammatory,58
20,methyl_salicylate,salicylate,58
0,metal_filing,filing,64
1,iron_filing,filing,64
2,spall,fragment,64
0,lucy,australopithecus_afarensis,577
1,homo,hominid,577
2,rudapithecus,hominid,577
3,homo_habilis,homo,577
4,homo_erectus,homo,577
5,homo_sapiens,homo,577
6,java_man,homo_erectus,577
7,cro-magnon,homo_sapiens,577
8,homo_sapiens_sapiens,homo_sapiens,577
0,primary_syphilis,syphilis,584
1,secondary_syphilis,syphilis,584
2,tertiary_syphilis,syphilis,584
3,neurosyphilis,syphilis,584
4,syphilis,venereal_disease,584
5,gonorrhea,venereal_disease,584
6,chlamydia,venereal_disease,584
7,genital_herpes,venereal_disease,584
8,lymphogranuloma_venereum,venereal_disease,584
9,granuloma_inguinale,venereal_disease,584
0,pilaster,column,589
1,lamppost,column,589
2,hitching_post,post,589
3,gatepost,post,589
4,telephone_pole,post,589
5,support_column,post,589
6,column,post,589
7,stake,post,589
8,bollard,post,589
9,standard,post,589
0,cebuan,filipino,78
1,tagalog,filipino,78
2,filipino,native,78
3,siberian,native,78
4,russian,native,78
5,levantine,native,78
6,georgian,native,78
7,muscovite,russian,78
8,great_russian,russian,78
9,udmurt,siberian,78
10,samoyed,siberian,78
0,common_dolphin,dolphin,86
1,river_dolphin,dolphin,86
2,bottlenose_dolphin,dolphin,86
3,harbor_porpoise,porpoise,86
4,dwarf_sperm_whale,sperm_whale,86
