,group,child,parent
0,10002950_1,Graph theory,Discrete mathematics
1,10002950_1,Graph algorithms,Graph theory
2,10002950_1,Graph coloring,Graph theory
3,10002950_1,Network flows,Graph theory
4,10002950_1,Paths and connectivity problems,Graph theory
5,10002950_1,Matchings and factors,Graph theory
6,10002950_1,Spectra of graphs,Graph theory
7,10002950_1,Trees,Graph theory
8,10002950_1,Random graphs,Graph theory
9,10002950_1,Extremal graph theory,Graph theory
10,10002950_1,Combinatorics,Discrete mathematics
11,10002950_1,Combinatorial problems,Combinatorics
12,10002950_1,Permutations and combinations,Combinatorics
13,10002950_1,Enumeration,Combinatorics
14,10002950_1,Generating functions,Combinatorics
15,10002950_1,Combinatorial algorithms,Combinatorics
16,10002950_1,Combinatorics on words,Combinatorics
17,10002950_1,Hypergraphs,Combinatorics
18,10002950_1,Graph enumeration,Graph theory
19,10002950_1,Combinatorial optimization,Combinatorics
20,10002950_4,Calculus,Mathematical analysis
21,10002950_4,Integral calculus,Calculus
22,10002950_4,Differential calculus,Calculus
23,10002950_4,Ordinary differential equations,Calculus
24,10002950_4,Differential equations,Mathematical analysis
25,10002950_4,Partial differential equations,Differential equations
26,10002950_4,Differential algebraic equations,Differential equations
27,10002950_4,Differential variational inequalities,Differential equations
28,10002950_4,Numerical analysis,Mathematical analysis
29,10002950_4,Quadrature,Numerical analysis
30,10002950_4,Numerical differentiation,Numerical analysis
31,10002950_4,Discretization,Numerical analysis
32,10002950_4,Optimization,Mathematical analysis
33,10002950_4,Linear programming,Optimization
34,10002950_4,Nonlinear equations,Optimization
35,10002950_4,Convex optimization,Optimization
36,10002950_4,Nonconvex optimization,Optimization
37,10002950_4,Integer programming,Optimization
38,10002950_4,Mixed discrete-continuous optimization,Optimization
39,10002950_4,Submodular optimization and polymatroids,Optimization
40,10002950_4,Optimization with randomized search heuristics,Optimization
41,10002950_4,Tabu search,Optimization
42,10002950_4,Simulated annealing,Optimization
43,10002950_4,Evolutionary algorithms,Optimization
44,10002950_4,Genetic programming,Optimization
45,10002950_4,Bio-inspired optimization,Optimization
46,10002950_4,Functional analysis,Mathematical analysis
47,10002950_4,Computations on polynomials,Mathematical analysis
48,10002950_4,Computations on matrices,Mathematical analysis
49,10002950_4,Approximation,Mathematical analysis
50,10002950_4,Computation of transforms,Mathematical analysis
51,10002950_4,Arbitrary-precision arithmetic,Mathematical analysis
52,10002950_4,Number-theoretic computations,Mathematical analysis
53,10002950_4,Computations in finite fields,Mathematical analysis
54,10002950_4,Stochastic control and optimization,Optimization
55,10002950_4,Randomized local search,Optimization
56,10002950_4,Mesh generation,Numerical analysis
57,10002950_4,Network optimization,Optimization
58,10002950_4,Quasiconvex programming and unimodality,Optimization
59,10002950_5,Point-set topology,Topology
60,10002950_5,Geometric topology,Topology
61,10002950_5,Continuous functions,Point-set topology
62,10002950_5,Calculus,Continuous mathematics
63,10002950_5,Continuous mathematics,Topology
64,10002951_3,Data Management and Processing,Information Systems
65,10002951_3,Data warehouses,Data Management and Processing
66,10002951_3,Data streaming,Data Management and Processing
67,10002951_3,Data mining,Data Management and Processing
68,10002951_3,Data cleaning,Data Management and Processing
69,10002951_3,Data analytics,Data Management and Processing
70,10002951_3,Association rules,Data Management and Processing
71,10002951_3,Clustering,Data Management and Processing
72,10002951_3,Nearest-neighbor search,Data Management and Processing
73,10002951_3,Online analytical processing,Data Management and Processing
74,10002951_3,Spatial-temporal systems,Data Management and Processing
75,10002951_3,Collaboration and Social Computing,Information Systems
76,10002951_3,Collaborative and social computing systems and tools,Collaboration and Social Computing
77,10002951_3,Blogs,Collaboration and Social Computing
78,10002951_3,Wikis,Collaboration and Social Computing
79,10002951_3,Social networking sites,Collaboration and Social Computing
80,10002951_3,Social tagging systems,Collaboration and Social Computing
81,10002951_3,Collaborative filtering,Collaboration and Social Computing
82,10002951_3,Decision Support and Analytics,Information Systems
83,10002951_3,Decision support systems,Decision Support and Analytics
84,10002951_3,Expert systems,Decision Support and Analytics
85,10002951_3,Reputation systems,Decision Support and Analytics
86,10002951_3,Multimedia Systems,Information Systems
87,10002951_3,Multimedia information systems,Multimedia Systems
88,10002951_3,Multimedia databases,Multimedia Systems
89,10002951_3,Multimedia content creation,Multimedia Systems
90,10002951_3,Multimedia streaming,Multimedia Systems
91,10002951_3,Enterprise Solutions,Information Systems
92,10002951_3,Enterprise information systems,Enterprise Solutions
93,10002951_3,Enterprise resource planning,Enterprise Solutions
94,10002951_3,Enterprise applications,Enterprise Solutions
95,10002951_3,Geographic Information Systems,Information Systems
96,10002951_3,Geographic information systems,Geographic Information Systems
97,10002951_3,Global positioning systems,Geographic Information Systems
98,10002951_3,Location based services,Geographic Information Systems
99,10002951_3,Computing Platforms,Information Systems
100,10002951_3,Process control systems,Computing Platforms
101,10002951_3,Mobile information processing systems,Computing Platforms
102,10002951_3,Sensor networks,Computing Platforms
103,10002951_3,Data centers,Computing Platforms
104,10002951_3,Massively multiplayer online games,Collaboration and Social Computing
105,10002978_1,Key management,Cryptography
106,10002978_1,Mathematical foundations of cryptography,Cryptography
107,10002978_1,Information-theoretic techniques,Cryptography
108,10002978_1,Symmetric cryptography and hash functions,Cryptography
109,10002978_1,Public key (asymmetric) techniques,Cryptography
110,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
111,10002978_1,Public key encryption,Public key (asymmetric) techniques
112,10002978_1,Digital signatures,Public key (asymmetric) techniques
113,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
