,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatoric problems,Combinatorics
3,10002950_1,Enumeration,Combinatorics
4,10002950_1,Generating functions,Combinatorics
5,10002950_1,Permutations and combinations,Combinatorics
6,10002950_1,Combinatorial optimization,Combinatorics
7,10002950_1,Random graphs,Combinatorics
8,10002950_1,Paths and connectivity problems,Graph theory
9,10002950_1,Network flows,Graph theory
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Matchings and factors,Graph theory
12,10002950_1,Extremal graph theory,Graph theory
13,10002950_1,Trees,Graph theory
14,10002950_1,Hypergraphs,Graph theory
15,10002950_1,Graph enumeration,Graph theory
16,10002950_1,Spectra of graphs,Graph theory
17,10002950_1,Graph algorithms,Graph theory
18,10002950_1,Combinatorial algorithms,Combinatorics
19,10002950_1,Approximation algorithms,Combinatorial optimization
20,10002950_1,Matroids and greedoids,Combinatorics
21,10002950_4,Calculus,Mathematical analysis
22,10002950_4,Differential calculus,Calculus
23,10002950_4,Integral calculus,Calculus
24,10002950_4,Numerical analysis,Mathematical analysis
25,10002950_4,Numerical differentiation,Numerical analysis
26,10002950_4,Quadrature,Numerical analysis
27,10002950_4,Interval arithmetic,Numerical analysis
28,10002950_4,Automatic differentiation,Numerical analysis
29,10002950_4,Optimization,Mathematical analysis
30,10002950_4,Linear programming,Optimization
31,10002950_4,Integer programming,Optimization
32,10002950_4,Quadratic programming,Optimization
33,10002950_4,Nonlinear equations,Optimization
34,10002950_4,Non-convex optimization,Optimization
35,10002950_4,Continuous optimization,Optimization
36,10002950_4,Mixed discrete-continuous optimization,Optimization
37,10002950_4,Discrete optimization,Optimization
38,10002950_4,Stochastic control and optimization,Optimization
39,10002950_4,Developmental representations,Optimization
40,10002950_4,Submodular optimization and polymatroids,Optimization
41,10002950_4,Bio-inspired optimization,Optimization
42,10002950_4,Randomized local search,Optimization
43,10002950_4,Simulated annealing,Optimization
44,10002950_4,Tabu search,Optimization
45,10002950_4,Genetic programming,Optimization
46,10002950_4,Optimization with randomized search heuristics,Optimization
