,group,child,parent
0,10002950_1,Graph theory,Discrete mathematics
1,10002950_1,Combinatorics,Discrete mathematics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Graph enumeration,Graph theory
4,10002950_1,Matroids and greedoids,Combinatorial optimization
5,10002950_1,Paths and connectivity problems,Graph theory
6,10002950_1,Spectra of graphs,Graph theory
7,10002950_1,Combinatorial optimization,Combinatorics
8,10002950_1,Matchings and factors,Graph algorithms
9,10002950_1,Graph coloring,Graph algorithms
10,10002950_1,Enumeration,Combinatorics
11,10002950_4,Continuous optimization,Mathematical optimization
12,10002950_4,Discrete optimization,Mathematical optimization
13,10002950_4,Nonconvex optimization,Mathematical optimization
14,10002950_4,Quadratic programming,Mathematical optimization
15,10002950_4,Integer programming,Mathematical optimization
16,10002950_4,Linear programming,Mathematical optimization
17,10002950_4,Convex optimization,Mathematical optimization
18,10002950_4,Semidefinite programming,Mathematical optimization
19,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
20,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
21,10002950_4,Randomized local search,Mathematical optimization
22,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
23,10002950_4,Bio-inspired optimization,Mathematical optimization
24,10002950_4,Genetic programming,Mathematical optimization
25,10002950_4,Simulated annealing,Mathematical optimization
26,10002950_4,Tabu search,Mathematical optimization
27,10002950_4,Functional analysis,Mathematical optimization
28,10002950_4,Mathematical analysis,Mathematical optimization
29,10002950_4,Differential equations,Mathematical optimization
30,10002950_4,Ordinary differential equations,Differential equations
31,10002950_4,Partial differential equations,Differential equations
32,10002950_4,Numerical analysis,Mathematical optimization
33,10002950_4,Numerical differentiation,Numerical analysis
34,10002950_4,Computation of transforms,Numerical analysis
35,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
36,10002950_4,Interval arithmetic,Numerical analysis
37,10002950_4,Non-parametric optimization,Mathematical optimization
38,10002950_4,Quadrature,Mathematical optimization
39,10002950_4,Differential algebraic equations,Mathematical optimization
40,10002950_4,Mesh generation,Mathematical optimization
41,10002950_4,Computations on polynomials,Mathematical optimization
42,10002950_4,Computations on matrices,Mathematical optimization
43,10002950_4,Differential calculus,Numerical analysis
44,10002950_4,Approximation,Mathematical optimization
45,10002950_4,Discretization,Mathematical optimization
46,10002950_4,Developmental representations,Mathematical optimization
47,10002950_4,Nonlinear equations,Mathematical optimization
48,10002950_4,Quasiconvex programming and unimodality,Mathematical optimization
49,10002950_5,Topology,Continuous mathematics
50,10002950_5,Point-set topology,Topology
51,10002950_5,Continuous functions,Topology
52,10002950_5,Algebraic topology,Topology
53,10002950_5,Geometric topology,Topology
54,10002951_3,Gaming and Interactive Systems,Computer Science Applications
55,10002951_3,Massively multiplayer online games,Gaming and Interactive Systems
56,10002951_3,Social networking sites,Gaming and Interactive Systems
57,10002951_3,Synchronous editors,Gaming and Interactive Systems
58,10002951_3,Asynchronous editors,Gaming and Interactive Systems
59,10002951_3,Blogs,Gaming and Interactive Systems
60,10002951_3,Wikis,Gaming and Interactive Systems
61,10002951_3,Data Management and Analysis,Computer Science Applications
62,10002951_3,Data cleaning,Data Management and Analysis
63,10002951_3,Data warehousing,Data Management and Analysis
64,10002951_3,Data analytics,Data Management and Analysis
65,10002951_3,Data mining,Data Management and Analysis
66,10002951_3,Online analytical processing,Data Management and Analysis
67,10002951_3,Data stream mining,Data Management and Analysis
68,10002951_3,Clustering,Data Management and Analysis
69,10002951_3,Association rules,Data Management and Analysis
70,10002951_3,Decision support systems,Data Management and Analysis
71,10002951_3,Reputation systems,Data Management and Analysis
72,10002951_3,Information Systems and Applications,Computer Science Applications
73,10002951_3,Enterprise resource planning,Information Systems and Applications
74,10002951_3,Enterprise information systems,Information Systems and Applications
75,10002951_3,Digital libraries and archives,Information Systems and Applications
76,10002951_3,Information systems applications,Information Systems and Applications
77,10002951_3,Computing platforms,Information Systems and Applications
78,10002951_3,Collaborative and social computing systems and tools,Information Systems and Applications
79,10002951_3,Extranets,Information Systems and Applications
80,10002951_3,Intranets,Information Systems and Applications
81,10002951_3,Multimedia and Content Creation,Computer Science Applications
82,10002951_3,Multimedia content creation,Multimedia and Content Creation
83,10002951_3,Multimedia information systems,Multimedia and Content Creation
