,group,child,parent
0,10002950_1,Graph theory,Combinatorics
1,10002950_1,Graph algorithms,Graph theory
2,10002950_1,Graphs and surfaces,Graph theory
3,10002950_1,Trees,Graph theory
4,10002950_1,Hypergraphs,Graph theory
5,10002950_1,Random graphs,Graph theory
6,10002950_1,Graph enumeration,Combinatorics
7,10002950_1,Permutations and combinations,Combinatorics
8,10002950_1,Enumeration,Combinatorics
9,10002950_1,Extremal graph theory,Graph theory
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Paths and connectivity problems,Graph theory
12,10002950_1,Matchings and factors,Graph theory
13,10002950_1,Network flows,Graph theory
14,10002950_1,Combinatorial optimization,Graph theory
15,10002950_1,Approximation algorithms,Combinatorics
16,10002950_1,Combinatorial algorithms,Combinatorics
17,10002950_1,Matroids and greedoids,Combinatorics
18,10002950_1,Generating functions,Graph theory
19,10002950_1,Spectra of graphs,Graph theory
20,10002950_4,Numerical analysis,Mathematical analysis
21,10002950_4,Differential calculus,Numerical analysis
22,10002950_4,Integral calculus,Numerical analysis
23,10002950_4,Computations on matrices,Numerical analysis
24,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
25,10002950_4,Differential equations,Numerical analysis
26,10002950_4,Ordinary differential equations,Numerical analysis
27,10002950_4,Partial differential equations,Numerical analysis
28,10002950_4,Numerical differentiation,Numerical analysis
29,10002950_4,Quadrature,Numerical analysis
30,10002950_4,Discretization,Numerical analysis
31,10002950_4,Computations on polynomials,Numerical analysis
32,10002950_4,Computations in finite fields,Numerical analysis
33,10002950_4,Developmental representations,Numerical analysis
34,10002950_4,Interval arithmetic,Numerical analysis
35,10002950_4,Differential variational inequalities,Numerical analysis
36,10002950_4,Mesh generation,Numerical analysis
37,10002950_4,Optimization,Mathematical analysis
38,10002950_4,Mathematical optimization,Optimization
39,10002950_4,Continuous optimization,Optimization
40,10002950_4,Discrete optimization,Optimization
41,10002950_4,Nonconvex optimization,Optimization
42,10002950_4,Convex optimization,Optimization
43,10002950_4,Linear programming,Optimization
44,10002950_4,Integer programming,Optimization
45,10002950_4,Quadratic programming,Optimization
46,10002950_4,Semidefinite programming,Optimization
47,10002950_4,Mixed discrete-continuous optimization,Optimization
48,10002950_4,Non-parametric optimization,Optimization
49,10002950_4,Submodular optimization and polymatroids,Optimization
50,10002950_4,Randomized local search,Optimization
51,10002950_4,Tabu search,Optimization
52,10002950_4,Simulated annealing,Optimization
53,10002950_4,Bio-inspired optimization,Optimization
54,10002950_4,Evolutionary algorithms,Optimization
55,10002950_4,Stochastic control and optimization,Optimization
56,10002950_4,Quasiconvex programming and unimodality,Optimization
57,10002950_4,Self-organization,Optimization
58,10002950_4,Network optimization,Optimization
59,10002950_4,Computation of transforms,Optimization
60,10002950_4,Functional analysis,Mathematical analysis
61,10002950_5,Geometric topology,Topology
62,10002950_5,Algebraic topology,Topology
63,10002950_5,Point-set topology,Topology
64,10002950_5,Continuous mathematics,Topology
65,10002950_5,Continuous functions,Continuous mathematics
66,10002950_5,Calculus,Continuous mathematics
67,10002951_3,Open source software,Information systems applications
68,10002951_3,Enterprise applications,Information systems applications
69,10002951_3,Enterprise resource planning,Enterprise applications
70,10002951_3,Decision support systems,Enterprise applications
71,10002951_3,Enterprise information systems,Enterprise applications
72,10002951_3,Data analytics,Information systems applications
73,10002951_3,Data mining,Data analytics
74,10002951_3,Association rules,Data mining
75,10002951_3,Clustering,Data mining
76,10002951_3,Nearest-neighbor search,Data mining
77,10002951_3,Data cleaning,Data analytics
78,10002951_3,Data warehouses,Data analytics
79,10002951_3,Multimedia information systems,Information systems applications
80,10002951_3,Multimedia content creation,Multimedia information systems
81,10002951_3,Multimedia databases,Multimedia information systems
82,10002951_3,Multimedia streaming,Multimedia information systems
83,10002951_3,Geographic information systems,Information systems applications
84,10002951_3,Global positioning systems,Geographic information systems
85,10002951_3,Collaborative and social computing systems and tools,Information systems applications
86,10002951_3,Social networking sites,Collaborative and social computing systems and tools
87,10002951_3,Wikis,Collaborative and social computing systems and tools
88,10002951_3,Blogs,Collaborative and social computing systems and tools
89,10002951_3,Social tagging systems,Collaborative and social computing systems and tools
90,10002951_3,Reputation systems,Collaborative and social computing systems and tools
91,10002951_3,Asynchronous editors,Collaborative and social computing systems and tools
92,10002951_3,Synchronous editors,Collaborative and social computing systems and tools
93,10002951_3,Process control systems,Information systems applications
94,10002951_3,Data streaming,Information systems applications
95,10002951_3,Data stream mining,Data streaming
96,10002951_3,Computing platforms,Information systems applications
97,10002951_3,Digital libraries and archives,Information systems applications
98,10002951_3,Sensor networks,Information systems applications
99,10002951_3,Massively multiplayer online games,Information systems applications
100,10002951_3,Extranets,Information systems applications
101,10002951_3,Intranets,Information systems applications
102,10002951_3,Location based services,Information systems applications
103,10002951_3,Spatial-temporal systems,Information systems applications
104,10002951_3,Computational advertising,Information systems applications
105,10002951_3,Data centers,Information systems applications
106,10002978_1,Mathematical foundations of cryptography,Cryptography
107,10002978_1,Symmetric cryptography and hash functions,Cryptography
108,10002978_1,Public key (asymmetric) techniques,Cryptography
109,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
110,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
111,10002978_1,Public key encryption,Public key (asymmetric) techniques
112,10002978_1,Digital signatures,Public key (asymmetric) techniques
113,10002978_1,Key management,Cryptography
114,10002978_1,Cryptanalysis and other attacks,Cryptography
115,10002978_1,Information-theoretic techniques,Mathematical foundations of cryptography
116,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
117,10002978_10,Privacy protections,Human and societal aspects of security and privacy
118,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
119,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
120,10002978_2,Formal security models,Formal methods and theory of security
121,10002978_2,Security requirements,Formal methods and theory of security
122,10002978_2,Trust frameworks,Formal methods and theory of security
123,10002978_2,Logic and verification,Formal methods and theory of security
124,10002978_3,Authentication,Security services
125,10002978_3,Authorization,Security services
126,10002978_3,Access control,Authorization
127,10002978_3,Multi-factor authentication,Authentication
128,10002978_3,Pseudonymity,Security services
129,10002978_3,Anonymity and untraceability,Security services
130,10002978_3,Biometrics,Authentication
131,10002978_3,Graphical / visual passwords,Authentication
132,10002978_3,Privacy-preserving protocols,Security services
133,10002978_3,Digital rights management,Access control
134,10002978_4,Intrusion detection systems,Malware and its mitigation
