,group,child,parent
0,10002950_1,Graph theory,Discrete mathematics
1,10002950_1,Combinatorics,Discrete mathematics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Paths and connectivity problems,Graph algorithms
4,10002950_1,Graph coloring,Graph algorithms
5,10002950_1,Matchings and factors,Graph algorithms
6,10002950_1,Network flows,Graph algorithms
7,10002950_1,Hypergraphs,Graph theory
8,10002950_1,Trees,Graph theory
9,10002950_1,Graph enumeration,Graph theory
10,10002950_1,Spectra of graphs,Graph theory
11,10002950_1,Random graphs,Graph theory
12,10002950_1,Extremal graph theory,Graph theory
13,10002950_1,Combinatorial optimization,Combinatorics
14,10002950_1,Combinatoric problems,Combinatorics
15,10002950_1,Combinatorial algorithms,Combinatorics
16,10002950_1,Enumeration,Combinatorics
17,10002950_1,Permutations and combinations,Combinatorics
18,10002950_1,Generating functions,Combinatorics
19,10002950_1,Combinatorics on words,Combinatorics
20,10002950_1,Matroids and greedoids,Combinatorics
21,10002950_1,Approximation algorithms,Combinatorial optimization
22,10002950_4,Continuous optimization,Mathematical Optimization
23,10002950_4,Linear programming,Continuous optimization
24,10002950_4,Nonlinear equations,Continuous optimization
25,10002950_4,Quadratic programming,Continuous optimization
26,10002950_4,Numerical analysis,Continuous optimization
27,10002950_4,Differential equations,Continuous optimization
28,10002950_4,Partial differential equations,Continuous optimization
29,10002950_4,Numerical differentiation,Continuous optimization
30,10002950_4,Automatic differentiation,Continuous optimization
31,10002950_4,Integral calculus,Continuous optimization
32,10002950_4,Differential calculus,Continuous optimization
33,10002950_4,Computations in finite fields,Continuous optimization
34,10002950_4,Interval arithmetic,Continuous optimization
35,10002950_4,Functional analysis,Continuous optimization
36,10002950_4,Differentiable variational inequalities,Continuous optimization
37,10002950_4,Discretization,Continuous optimization
38,10002950_4,Computation of transforms,Continuous optimization
39,10002950_4,Interpolation,Continuous optimization
40,10002950_4,Discrete optimization,Mathematical Optimization
41,10002950_4,Integer programming,Discrete optimization
42,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
43,10002950_4,Network optimization,Discrete optimization
44,10002950_4,Submodular optimization and polymatroids,Discrete optimization
45,10002950_4,Discrete optimization,Discrete optimization
46,10002950_4,Stochastic control and optimization,Mathematical Optimization
47,10002950_4,Randomized local search,Stochastic control and optimization
48,10002950_4,Bio-inspired optimization,Mathematical Optimization
49,10002950_4,Simulated annealing,Bio-inspired optimization
50,10002950_4,Genetic programming,Bio-inspired optimization
51,10002950_4,Evolutionary algorithms,Bio-inspired optimization
52,10002950_4,Optimized randomized search heuristics,Mathematical Optimization
53,10002950_4,Optimization with randomized search heuristics,Optimized randomized search heuristics
54,10002950_4,Approximations,Mathematical Optimization
55,10002950_5,Continuous functions,Continuous mathematics
56,10002950_5,Topology,Continuous mathematics
57,10002950_5,Calculus,Continuous mathematics
58,10002950_5,Point-set topology,Topology
59,10002950_5,Algebraic topology,Topology
60,10002950_5,Geometric topology,Topology
61,10002951_3,Software and Applications,Information Systems
62,10002951_3,Enterprise Resource Planning,Software and Applications
63,10002951_3,Open Source Software,Software and Applications
64,10002951_3,Expert Systems,Software and Applications
65,10002951_3,Collaborative Filtering,Software and Applications
66,10002951_3,Data and Analytics,Information Systems
67,10002951_3,Data Analytics,Data and Analytics
68,10002951_3,Data Mining,Data and Analytics
69,10002951_3,Data Warehousing,Data and Analytics
70,10002951_3,Online Analytical Processing,Data and Analytics
71,10002951_3,Data Cleaning,Data and Analytics
72,10002951_3,Clustering,Data and Analytics
73,10002951_3,Association Rules,Data and Analytics
74,10002951_3,Data Stream Mining,Data and Analytics
75,10002951_3,Computing and Networking,Information Systems
76,10002951_3,Computing Platforms,Computing and Networking
77,10002951_3,Data Centers,Computing and Networking
78,10002951_3,Extranets,Computing and Networking
79,10002951_3,Intranets,Computing and Networking
80,10002951_3,Sensor Networks,Computing and Networking
81,10002951_3,Multimedia Systems,Information Systems
82,10002951_3,Multimedia Information Systems,Multimedia Systems
83,10002951_3,Multimedia Streaming,Multimedia Systems
84,10002951_3,Multimedia Content Creation,Multimedia Systems
85,10002951_3,Multimedia Databases,Multimedia Systems
86,10002951_3,Social Computing,Information Systems
87,10002951_3,Social Networking Sites,Social Computing
88,10002951_3,Blogs,Social Computing
