,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Combinatoric problems,Combinatorics
2,10002950_1,Enumeration,Combinatorics
3,10002950_1,Permutations and combinations,Combinatorics
4,10002950_1,Generating functions,Combinatorics
5,10002950_1,Combinatorics on words,Combinatorics
6,10002950_1,Random graphs,Combinatorics
7,10002950_1,Graph theory,Discrete mathematics
8,10002950_1,Graph algorithms,Graph theory
9,10002950_1,Graph enumeration,Graph theory
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Paths and connectivity problems,Graph theory
12,10002950_1,Graphs and surfaces,Graph theory
13,10002950_1,Spectra of graphs,Graph theory
14,10002950_1,Extremal graph theory,Graph theory
15,10002950_1,Hypergraphs,Graph theory
16,10002950_1,Network flows,Graph theory
17,10002950_1,Combinatorial algorithms,Discrete mathematics
18,10002950_1,Approximation algorithms,Discrete mathematics
19,10002950_1,Combinatorial optimization,Discrete mathematics
20,10002950_1,Matroids and greedoids,Combinatorics
21,10002950_1,Matchings and factors,Graph theory
22,10002950_1,Trees,Graph theory
23,10002950_4,Continuous optimization,Mathematical optimization
24,10002950_4,Discrete optimization,Mathematical optimization
25,10002950_4,Convex optimization,Continuous optimization
26,10002950_4,Quasiconvex programming and unimodality,Continuous optimization
27,10002950_4,Nonconvex optimization,Continuous optimization
28,10002950_4,Stochastic control and optimization,Continuous optimization
29,10002950_4,Non-parametric optimization,Continuous optimization
30,10002950_4,Integer programming,both Continuous optimization and Discrete optimization
31,10002950_4,Linear programming,both Continuous optimization and Discrete optimization
32,10002950_4,Quadratic programming,both Continuous optimization and Discrete optimization
33,10002950_4,Semidefinite programming,both Continuous optimization and Discrete optimization
34,10002950_4,Mixed discrete-continuous optimization,both Continuous optimization and Discrete optimization
35,10002950_4,Bio-inspired optimization,Discrete optimization
36,10002950_4,Genetic programming,Discrete optimization
37,10002950_4,Evolutionary algorithms,Discrete optimization
38,10002950_4,Simulated annealing,Discrete optimization
39,10002950_4,Optimization with randomized search heuristics,Discrete optimization
40,10002950_4,Randomized local search,Discrete optimization
41,10002950_4,Tabu search,Discrete optimization
42,10002950_4,Network optimization,Discrete optimization
43,10002950_4,Submodular optimization and polymatroids,Discrete optimization
44,10002950_4,Numerical differentiation,Numerical analysis
45,10002950_4,Automatic differentiation,Numerical analysis
46,10002950_4,Quadrature,Numerical analysis
47,10002950_4,Interpolation,Numerical analysis
48,10002950_4,Discretization,Numerical analysis
49,10002950_4,Interval arithmetic,Numerical analysis
50,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
51,10002950_4,Differential equations,Numerical analysis
52,10002950_4,Ordinary differential equations,Numerical analysis
53,10002950_4,Partial differential equations,Numerical analysis
54,10002950_4,Differential variational inequalities,Numerical analysis
55,10002950_4,Integral equations,Numerical analysis
56,10002950_4,Differential algebraic equations,Numerical analysis
57,10002950_4,Differential calculus,Numerical analysis
58,10002950_4,Number-theoretic computations,Numerical analysis
59,10002950_4,Computations on polynomials,Numerical analysis
60,10002950_4,Computation of transforms,Numerical analysis
61,10002950_4,Computations on matrices,Numerical analysis
62,10002950_4,Gröbner bases and other special bases,Numerical analysis
63,10002950_4,Computation in finite fields,Numerical analysis
64,10002950_4,Approximation,Numerical analysis
65,10002950_4,Functional analysis,Mathematical analysis
66,10002950_4,Mathematical analysis,Numerical analysis
67,10002950_4,Calculus,Mathematical analysis
68,10002950_4,Integral calculus,Mathematical analysis
69,10002950_4,Mesh generation,Numerical analysis
70,10002950_4,Lambda calculus,Mathematical analysis
71,10002950_4,Developmental representations,Mathematical analysis
72,10002950_5,Topology,Continuous mathematics
73,10002950_5,Point-set topology,Topology
74,10002950_5,Geometric topology,Topology
75,10002950_5,Algebraic topology,Topology
76,10002950_5,Continuous functions,Point-set topology
77,10002950_5,Calculus,Continuous mathematics
78,10002951_3,Enterprise applications,Information systems applications
79,10002951_3,Enterprise resource planning,Enterprise applications
80,10002951_3,Enterprise information systems,Enterprise applications
81,10002951_3,Process control systems,Enterprise applications
82,10002951_3,Decision support systems,Enterprise applications
83,10002951_3,Data mining,Information systems applications
84,10002951_3,Association rules,Data mining
85,10002951_3,Clustering,Data mining
86,10002951_3,Nearest-neighbor search,Data mining
87,10002951_3,Data stream mining,Data mining
88,10002951_3,Data cleaning,Data mining
89,10002951_3,Collaborative filtering,Data mining
90,10002951_3,Data analytics,Information systems applications
91,10002951_3,Online analytical processing,Data analytics
92,10002951_3,Data management,Information systems applications
93,10002951_3,Data warehouses,Data management
94,10002951_3,Data centers,Data management
95,10002951_3,Data streaming,Data management
96,10002951_3,Multimedia information systems,Information systems applications
97,10002951_3,Multimedia databases,Multimedia information systems
98,10002951_3,Multimedia streaming,Multimedia information systems
99,10002951_3,Multimedia content creation,Multimedia information systems
100,10002951_3,Geographic information systems,Information systems applications
101,10002951_3,Spatial-temporal systems,Geographic information systems
102,10002951_3,Global positioning systems,Geographic information systems
103,10002951_3,Location based services,Geographic information systems
104,10002951_3,Social and collaborative systems,Information systems applications
105,10002951_3,Social networking sites,Social and collaborative systems
106,10002951_3,Wikis,Social and collaborative systems
107,10002951_3,Blogs,Social and collaborative systems
108,10002951_3,Social tagging systems,Social and collaborative systems
109,10002951_3,Reputation systems,Social and collaborative systems
110,10002951_3,Collaborative and social computing systems and tools,Social and collaborative systems
111,10002951_3,Communication and collaboration tools,Information systems applications
112,10002951_3,Synchronous editors,Communication and collaboration tools
113,10002951_3,Asynchronous editors,Communication and collaboration tools
114,10002951_3,Intranets,Communication and collaboration tools
115,10002951_3,Extranets,Communication and collaboration tools
116,10002951_3,Security and reputation,Information systems applications
117,10002951_3,Reputation systems,Security and reputation
118,10002951_3,Open source software,Information systems applications
119,10002951_3,Expert systems,Information systems applications
120,10002951_3,Mobile information processing systems,Information systems applications
121,10002951_3,Sensor networks,Information systems applications
122,10002951_3,Digital libraries and archives,Information systems applications
123,10002951_3,Computing platforms,Information systems applications
124,10002951_3,Massively multiplayer online games,Information systems applications
125,10002951_3,Computational advertising,Information systems applications
126,10002978_1,Mathematical foundations of cryptography,Cryptography
127,10002978_1,Symmetric cryptography and hash functions,Cryptography
128,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
129,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
130,10002978_1,Public key (asymmetric) techniques,Cryptography
131,10002978_1,Public key encryption,Public key (asymmetric) techniques
132,10002978_1,Digital signatures,Public key (asymmetric) techniques
133,10002978_1,Key management,Cryptography
134,10002978_1,Cryptanalysis and other attacks,Cryptography
135,10002978_1,Information-theoretic techniques,Cryptography
136,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
137,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
138,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
139,10002978_10,Privacy protections,Human and societal aspects of security and privacy
140,10002978_2,Formal security models,Formal methods and theory of security
141,10002978_2,Logic and verification,Formal methods and theory of security
142,10002978_2,Security requirements,Formal methods and theory of security
143,10002978_2,Trust frameworks,Formal methods and theory of security
144,10002978_3,Authentication,Security services
145,10002978_3,Multi-factor authentication,Authentication
146,10002978_3,Biometrics,Authentication
