,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatorial algorithms,Combinatorics
3,10002950_1,Combinatorial optimization,Combinatorics
4,10002950_1,Enumeration,Combinatorics
5,10002950_1,Generating functions,Combinatorics
6,10002950_1,Permutations and combinations,Combinatorics
7,10002950_1,Combinatorics on words,Combinatorics
8,10002950_1,Matroids and greedoids,Combinatorics
9,10002950_1,Graph algorithms,Graph theory
10,10002950_1,Paths and connectivity problems,Graph theory
11,10002950_1,Extremal graph theory,Graph theory
12,10002950_1,Graph coloring,Graph theory
13,10002950_1,Spectra of graphs,Graph theory
14,10002950_1,Trees,Graph theory
15,10002950_1,Matchings and factors,Graph theory
16,10002950_1,Graph enumeration,Graph theory
17,10002950_1,Graphs and surfaces,Graph theory
18,10002950_1,Hypergraphs,Graph theory
19,10002950_1,Random graphs,Graph theory
20,10002950_1,Approximation algorithms,Graph theory
21,10002950_1,Network flows,Graph theory
22,10002950_4,Differential calculus,Calculus
23,10002950_4,Integral calculus,Calculus
24,10002950_4,Ordinary differential equations,Differential Equations
25,10002950_4,Partial differential equations,Differential Equations
26,10002950_4,Differential algebraic equations,Differential Equations
27,10002950_4,Differential variational inequalities,Differential Equations
28,10002950_4,Numerical differentiation,Numerical Analysis
29,10002950_4,Quadrature,Numerical Analysis
30,10002950_4,Approximation,Numerical Analysis
31,10002950_4,Interpolation,Numerical Analysis
32,10002950_4,Discretization,Numerical Analysis
33,10002950_4,Mesh generation,Numerical Analysis
34,10002950_4,Automatic differentiation,Numerical Analysis
35,10002950_4,Continuous optimization,Mathematical Optimization
36,10002950_4,Discrete optimization,Mathematical Optimization
37,10002950_4,Integer programming,Discrete optimization
38,10002950_4,Network optimization,Discrete optimization
39,10002950_4,Quadratic programming,Discrete optimization
40,10002950_4,Linear programming,Discrete optimization
41,10002950_4,Semidefinite programming,Discrete optimization
42,10002950_4,Submodular optimization and polymatroids,Discrete optimization
43,10002950_4,Nonconvex optimization,Discrete optimization
44,10002950_4,Convex optimization,Discrete optimization
