,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatoric problems,Combinatorics
3,10002950_1,Permutations and combinations,Combinatorics
4,10002950_1,Combinatorics on words,Combinatorics
5,10002950_1,Generating functions,Combinatorics
6,10002950_1,Enumeration,Combinatorics
7,10002950_1,Combinatorial optimization,Combinatorics
8,10002950_1,Combinatorial algorithms,Combinatorics
9,10002950_1,Matroids and greedoids,Combinatorics
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Network flows,Graph theory
12,10002950_1,Random graphs,Graph theory
13,10002950_1,Matchings and factors,Graph theory
14,10002950_1,Paths and connectivity problems,Graph theory
15,10002950_1,Graph algorithms,Graph theory
16,10002950_1,Hypergraphs,Graph theory
17,10002950_1,Approximation algorithms,Graph theory
18,10002950_1,Graph enumeration,Graph theory
19,10002950_1,Graphs and surfaces,Graph theory
20,10002950_1,Spectra of graphs,Graph theory
21,10002950_1,Trees,Graph theory
22,10002950_1,Extremal graph theory,Graph theory
23,10002950_4,Calculus,Mathematical analysis
24,10002950_4,Integral calculus,Calculus
25,10002950_4,Differential calculus,Calculus
26,10002950_4,Integral equations,Integral calculus
27,10002950_4,Differential equations,Differential calculus
28,10002950_4,Partial differential equations,Differential equations
29,10002950_4,Ordinary differential equations,Differential equations
30,10002950_4,Functional analysis,Mathematical analysis
31,10002950_4,Approximation,Mathematical analysis
32,10002950_4,Interpolation,Approximation
33,10002950_4,Numerical analysis,Mathematical analysis
34,10002950_4,Numerical differentiation,Numerical analysis
35,10002950_4,Quadrature,Numerical analysis
36,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
37,10002950_4,Interval arithmetic,Numerical analysis
38,10002950_4,Discretization,Numerical analysis
39,10002950_4,Mesh generation,Numerical analysis
40,10002950_4,Automatic differentiation,Numerical analysis
41,10002950_4,Mathematical optimization,Mathematical analysis
42,10002950_4,Continuous optimization,Mathematical optimization
43,10002950_4,Discrete optimization,Mathematical optimization
44,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
45,10002950_4,Linear programming,Continuous optimization
