,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Discrete mathematics
2,10002950_1,Combinatorial optimization,Discrete mathematics
3,10002950_1,Generating functions,Discrete mathematics
4,10002950_1,Approximation algorithms,Discrete mathematics
5,10002950_1,Matroids and greedoids,Discrete mathematics
6,10002950_1,Network flows,Graph theory
7,10002950_1,Graph enumeration,Graph theory
8,10002950_1,Extremal graph theory,Graph theory
9,10002950_1,Graph algorithms,Graph theory
10,10002950_1,Paths and connectivity problems,Graph theory
11,10002950_1,Trees,Graph theory
12,10002950_1,Spectra of graphs,Graph theory
13,10002950_1,Hypergraphs,Graph theory
14,10002950_1,Random graphs,Graph theory
15,10002950_1,Graph coloring,Graph theory
16,10002950_1,Matchings and factors,Graph theory
17,10002950_1,Graphs and surfaces,Graph theory
18,10002950_1,Combinatorics on words,Combinatorics
19,10002950_1,Permutations and combinations,Combinatorics
20,10002950_1,Combinatoric problems,Combinatorics
21,10002950_1,Combinatorial algorithms,Combinatorics
22,10002950_1,Enumeration,Combinatorics
23,10002950_4,Discrete optimization,Mathematical optimization
24,10002950_4,Integer programming,Discrete optimization
25,10002950_4,Submodular optimization and polymatroids,Discrete optimization
26,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
27,10002950_4,Continuous optimization,Mathematical optimization
28,10002950_4,Nonconvex optimization,Continuous optimization
29,10002950_4,Convex optimization,Continuous optimization
30,10002950_4,Non-parametric optimization,Continuous optimization
31,10002950_4,Quasiconvex programming and unimodality,Continuous optimization
32,10002950_4,Semidefinite programming,Continuous optimization
33,10002950_4,Linear programming,Continuous optimization
34,10002950_4,Quadratic programming,Continuous optimization
35,10002950_4,Network optimization,Continuous optimization
36,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
37,10002950_4,Randomized local search,Optimization with randomized search heuristics
38,10002950_4,Simulated annealing,Optimization with randomized search heuristics
39,10002950_4,Genetic programming,Optimization with randomized search heuristics
40,10002950_4,Bio-inspired optimization,Optimization with randomized search heuristics
41,10002950_4,Evolutionary algorithms,Optimization with randomized search heuristics
