,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Enumeration,Combinatorics
3,10002950_1,Generating functions,Combinatorics
4,10002950_1,Combinatorics on words,Combinatorics
5,10002950_1,Combinatorial problems,Combinatorics
6,10002950_1,Combinatorial optimization,Combinatorics
7,10002950_1,Graph theory,Discrete mathematics
8,10002950_1,Graphs and surfaces,Graph theory
9,10002950_1,Graph enumeration,Graph theory
10,10002950_1,Trees,Graph theory
11,10002950_1,Spectra of graphs,Graph theory
12,10002950_1,Random graphs,Graph theory
13,10002950_1,Graph coloring,Graph theory
14,10002950_1,Matchings and factors,Graph theory
15,10002950_1,Graph algorithms,Graph theory
16,10002950_1,Extremal graph theory,Graph theory
17,10002950_1,Paths and connectivity problems,Graph theory
18,10002950_1,Hypergraphs,Graph theory
19,10002950_1,Matroids and greedoids,Discrete mathematics
20,10002950_1,Approximation algorithms,Discrete mathematics
21,10002950_1,Network flows,Graph theory
22,10002950_4,Numerical analysis,Mathematical analysis
23,10002950_4,Functional analysis,Mathematical analysis
24,10002950_4,Numerical differentiation,Numerical analysis
25,10002950_4,Ordinary differential equations,Numerical analysis
26,10002950_4,Differential equations,Numerical analysis
27,10002950_4,Differential algebraic equations,Numerical analysis
28,10002950_4,Partial differential equations,Numerical analysis
29,10002950_4,Interpolation,Numerical analysis
30,10002950_4,Quadrature,Numerical analysis
31,10002950_4,Discretization,Numerical analysis
32,10002950_4,Approximation,Numerical analysis
33,10002950_4,Simulated annealing,Numerical analysis
34,10002950_4,Tabu search,Numerical analysis
35,10002950_4,Randomized local search,Numerical analysis
36,10002950_4,Evolutionary algorithms,Numerical analysis
37,10002950_4,Optimization with randomized search heuristics,Numerical analysis
38,10002950_4,Genetic programming,Numerical analysis
39,10002950_4,Bio-inspired optimization,Numerical analysis
40,10002950_4,Mixed discrete-continuous optimization,Numerical analysis
41,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
42,10002950_4,Interval arithmetic,Numerical analysis
43,10002950_4,Mathematical optimization,Numerical analysis
44,10002950_4,Continuous optimization,Mathematical optimization
45,10002950_4,Discrete optimization,Mathematical optimization
46,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
47,10002950_4,Non-parametric optimization,Mathematical optimization
48,10002950_4,Linear programming,Mathematical optimization
49,10002950_4,Quadratic programming,Mathematical optimization
50,10002950_4,Convex optimization,Mathematical optimization
51,10002950_4,Nonconvex optimization,Mathematical optimization
52,10002950_4,Semidefinite programming,Mathematical optimization
53,10002950_4,Network optimization,Mathematical optimization
54,10002950_4,Submodular optimization and polymatroids,Mathematical optimization
55,10002950_4,Quasiconvex programming and unimodality,Mathematical optimization
56,10002950_4,Stochastic control and optimization,Mathematical optimization
57,10002950_4,Simulated annealing,Mathematical optimization
58,10002950_4,Tabu search,Mathematical optimization
59,10002950_4,Randomized local search,Mathematical optimization
60,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
61,10002950_4,Bio-inspired optimization,Mathematical optimization
62,10002950_4,Differential calculus,Calculus
63,10002950_4,Integral calculus,Calculus
64,10002950_4,Lambda calculus,Calculus
65,10002950_4,Number-theoretic computations,Calculus
66,10002950_4,Automatic differentiation,Calculus
67,10002950_4,Computation,Mathematical analysis
68,10002950_4,Computations on matrices,Computation
69,10002950_4,Computations on polynomials,Computation
70,10002950_4,Computations in finite fields,Computation
71,10002950_4,Gr???bner bases and other special bases,Computation
72,10002950_4,Computation of transforms,Computation
73,10002950_4,Developmental representations,Mathematical analysis
74,10002950_4,Differential variational inequalities,Mathematical analysis
75,10002950_4,Nonlinear equations,Mathematical analysis
76,10002950_4,Mesh generation,Mathematical analysis
77,10002950_5,Continuous functions,Continuous mathematics
78,10002950_5,Calculus,Continuous mathematics
79,10002950_5,Topology,Continuous mathematics
80,10002950_5,Point-set topology,Topology
81,10002950_5,Geometric topology,Topology
82,10002950_5,Algebraic topology,Topology
83,10002951_3,Enterprise applications,Information systems applications
84,10002951_3,Enterprise information systems,Enterprise applications
85,10002951_3,Enterprise resource planning,Enterprise applications
86,10002951_3,Data warehouses,Enterprise applications
87,10002951_3,Data centers,Enterprise applications
88,10002951_3,Intranets,Enterprise applications
89,10002951_3,Extranets,Enterprise applications
90,10002951_3,Data analytics and processing,Information systems applications
91,10002951_3,Data mining,Data analytics and processing
92,10002951_3,Data cleaning,Data analytics and processing
93,10002951_3,Data stream mining,Data analytics and processing
94,10002951_3,Data streaming,Data analytics and processing
95,10002951_3,Online analytical processing,Data analytics and processing
96,10002951_3,Clustering,Data analytics and processing
97,10002951_3,Association rules,Data analytics and processing
98,10002951_3,Nearest-neighbor search,Data analytics and processing
99,10002951_3,Computational advertising,Data analytics and processing
100,10002951_3,Collaborative filtering,Data analytics and processing
