,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File results and expertise""]
1 --> 3[""Create report""]
2 --> 3
3 --> 4{""Is answer 'No'?""}
4 --> |""Yes""|5[""Ask for external expertise""]
4 --> |""No""|6[""Forward report to referee""]
5 --> 7{""Does expert respond in time?""}
7 --> |""Yes""|6
7 --> |""No""|5
6 --> 8[""Fill out check to pay for expenses""]
8 --> 9[""EndNode""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register Participation""]
1 --> 2{""Fees Required?""}
2 --> |""No""|3[""Register Post-Seminar Results""]
2 --> |""Yes""|4[""Create Purchase Request""]
4 --> 5{""Purchase Approved?""}
5 --> |""No""|6[""Notify Rejection""]
5 --> |""Yes""|7[""Send Approval Notification""]
6 --> 8[""EndNode""]
7 --> 3
3 --> 8
"
2,"
graph LR
0[""StartNode""] --> 1[""Accept item""]
1 --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 5[""Fruits""]
5 --> 6[""Fruit Categorization""]
3 --> 7[""Milk""]
7 --> 8[""Cheese""]
4 --> 9[""Non-perishable""]
9 --> 10[""Perishable""]
6 --> 11[""Temperature Weight and Date Center""]
11 --> 5
11 --> 4
11 --> 7
11 --> 8
11 --> 9
10 --> 11
11 --> 12[""Store item""]
"
3,"
graph LR
0[""StartNode""] --> 1[""Detect incident""]
1 --> 2{""Is there financial impact?""}
2 --> |""No""|3[""EndNode""]
2 --> |""Yes""|4[""Open EMS""]
4 --> 5[""Contact Application Team""]
4 --> 6[""Contact SA Team""]
4 --> 7[""Contact DBA Team""]
5 --> 8[""Open conference line""]
6 --> 8
7 --> 8
8 --> 9[""Troubleshoot issue""]
9 --> 10[""DBA Team: Is resolution known?""]
9 --> 11[""Application Team and SA Team: Is resolution known?""]
10 --> |""Yes""|12[""Fix issue""]
10 --> |""No""|13[""Check with vendor""]
11 --> |""Yes""|12
11 --> |""No""|13
12 --> 14[""Resolve and close EMS""]
13 --> 15{""Does vendor have a fix?""}
13 --> |""Yes""|14
14 --> 16[""EndNode""]
15 --> |""No""|17[""Failover to COB""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7[""Confirm event creation""]
7 --> 8[""Check name form populated""]
8 --> |""No""|2
8 --> |""Yes""|9{""Does end time occur after start time?""}
9 --> |""No""|10[""Display incorrect time notification""]
10 --> 3
9 --> |""Yes""|11[""Save event information""]
11 --> 12[""Pay attention to event information saved on Facebook""]
12 --> 13[""EndNode""]
"
5,"
graph LR
0[""Activate Weekly""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Send out invoices""]
6 --> 7[""EndNode""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Reserve Inventory""]
3 --> 4{""Purpose of Order""}
4 --> |""Replenish Inventory""| 5[""Replenish Inventory""]
4 --> |""Confirm Order for Delivery""| 6[""Confirm Order for Delivery""]
6 --> 7[""EndNode""]
"
7,"
graph LR
0[""StartNode""] --> 1{""Is RFQ verified?""}
1 --> |""No""|2[""Ask for more information""]
1 --> |""Yes""|3[""Analyze RFQ""]
2 --> 1
3 --> 4[""Provide L&M cost estimates""]
3 --> 1
2 --> 5[""Provide clarification""]
5 --> 1
1 --> |""Yes""|6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2{""Data complete?""}
2 --> |""No""|3[""Send failure notice""]
3 --> 4[""EndNode""]
2 --> |""Yes""|5[""Perform risk assessment""]
5 --> 2
2 --> |""Yes""|6[""Perform risk assessment""]
6 --> 7[""Check reinsurance option""]
7 --> 8[""Finish contract""]
8 --> 9[""EndNode""]
"
9,"
graph LR
0[""Hungry feeling""] --> 1[""Decide to cook""]
1 --> 2[""Choose recipes""]
2 --> 3[""Prepare ingredients""]
3 --> 4[""Prepare water for pasta""]
3 --> 5[""Prepare salad for washing""]
4 --> 6[""Put pasta into water""]
6 --> 7[""Prepare sauce ingredients""]
7 --> 8[""Make sauce""]
5 --> 9[""Wash salad""]
9 --> 10[""Prepare dressing ingredients""]
10 --> 11[""Make dressing""]
8 --> 12[""Bring dishes to table""]
11 --> 12
12 --> 13[""Prepare dishes""]
13 --> 14[""Bring meal to table""]
14 --> 15[""Finish lunch""]
"
10,"
graph LR
0[""Customer encounters a problem""] --> 1[""Obtain detailed description of the problem""]
1 --> 2{""Can I handle the problem myself?""}
2 --> |""Yes""|3[""Explain the solution""]
2 --> |""No""|4[""Send email to the support system""]
4 --> 5{""Can I handle the problem myself?""}
5 --> |""Yes""|3
5 --> |""No""|4
4 --> 6[""Wait for an answer to be received""]
6 --> 3
3 --> 7[""EndNode""]
"
11,"
graph LR
0[""StartNode""] --> 1[""Complete purchase order""]
1 --> 2[""Send invoice""]
1 --> 3[""Send goods""]
2 --> 4[""EndNode""]
3 --> 4
"
12,"
graph LR
0[""StartNode""] --> 1[""Prepare shipment order""]
1 --> 2[""Send shipment order""]
2 --> 3{""Carrier response""}
3 --> |""No""|4[""Link A (3. Acquisition of carriers)""]
3 --> |""Yes""|5[""Accept shipment order""]
5 --> 3
3 --> |""Yes""|6[""Ordered shipment is realized""]
6 --> 7[""EndNode""]
"
13,"
graph LR
0[""StartNode""] --> 1[""Order received""]
0 --> 2[""Invoice created""]
0 --> 3[""Shipping prepared""]
2 --> 4[""Invoice sent""]
3 --> 5[""Item shipped""]
4 --> 6[""Payment confirmed""]
6 --> 7[""EndNode""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can fulfill order?""}
1 --> |""Yes""|2[""Confirm order""]
1 --> |""No""|3[""Reject order""]
2 --> 4[""Deliver order""]
3 --> 5[""Notify order rejected""]
4 --> 6[""Notify order delivered""]
1 --> 1
"
15,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Verification successful?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 4
4 --> 1
1 --> 2
2 --> |""No""|3
2 --> |""Yes""|5[""Add overhead cost and generate pricing options""]
5 --> 6[""Verify RFQ""]
6 --> 7[""Provide verification""]
7 --> 5
5 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
"
16,"
graph LR
0[""StartNode""] --> 1[""Check Customer's Credit History""]
0 --> 2[""Conduct Property Survey""]
0 --> 3[""Search Property Title""]
1 --> 4[""EndNode""]
2 --> 4
3 --> 4
"
17,"
graph LR
0[""StartNode""] --> 1[""Change status""]
1 --> 2{""Is the product on sale?""}
2 --> |""Yes""|3[""Product marked as on sale""]
2 --> |""No""|4[""Product marked as not on sale""]
3 --> 5[""EndNode""]
4 --> 5
"
18,"
graph LR
0[""StartNode""] --> 1[""Identify Invoice Errors""]
0 --> 2[""Highlight Errors on Entry Form""]
0 --> 3[""Update Record of Mistakes""]
1 --> 4[""Send Invoice Back""]
2 --> 4
3 --> 4
4 --> 5[""Process Conclusion""]
"
19,"
graph LR
0[""StartNode""] --> 1[""Run invoice payment process for SSP""]
0 --> 2[""Complete SAP system""]
0 --> 3[""Send payment report to Accounts Receivable""]
0 --> 4[""Run invoice payment process""]
0 --> 5[""Generate invoice payment report""]
3 --> 6[""Generate monthly invoices for clients""]
4 --> 7[""Send payment report to Client""]
5 --> 8[""Send payment report to Registry""]
7 --> 9[""EndNode""]
8 --> 10[""EndNode""]
6 --> 11[""Charge clients""]
11 --> 12[""EndNode""]
"
