,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 3
4[""External Expertise Needed?""] --> |""No""|5[""Ask for External Expertise""]
4 --> |""No""|6[""Check Expert Response Time""]
7[""Expert Responds in Time?""] --> |""Yes""|8[""Forward Report to Referee""]
7 --> |""No""|5
8 --> 9[""Fill Out Check for Expenses""]
9 --> 10[""End Process""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Fees required?""]
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 8[""EndNode""]
4 --> 5[""Check purchase approval""]
5 --> |""Denied""|6[""Notify rejection""]
5 --> |""Approved""|7[""Send approval notification""]
6 --> 8
7 --> 3"
2,"flowchart LR
1[""Accept Item""] --> 2[""Dairy""]
1 --> 3[""Other""]
1 --> 4[""Vegetable""]
2 --> 6[""Fruits""]
2 --> 7[""Fruit Categorization""]
4 --> 5[""Vegetable Categorization""]
5 --> 12[""Temperature Weight and Date Center""]
6 --> 12
7 --> 12
8[""Milk""] --> 12
9[""Cheese""] --> 12
10[""Non-perishable""] --> 12
11[""Perishable""] --> 12
12 --> 13[""Store Items Based on Item Policy""]"
3,"flowchart LR
1[""Detect Incident""] --> 2[""Check Financial Impact?""]
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End Process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open Conference Line""]
8 --> 9[""Troubleshoot Issue""]
9 --> 10[""Check Resolution Known?""]
10 --> |""NO""|12[""Check with Vendor""]
20[""Fix Issue""] --> 16[""Resolve and Close EMS""]"
4,"flowchart LR
0[""Open event creation page""] --> 1[""Populate name form""]
1 --> 2[""Populate time forms""]
2 --> 3[""Populate location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7[""Is name form populated?""]
7 --> |""Yes""|9[""Does end time occur after start time?""]
7 --> |""No""|1
9 --> |""No""|10[""Display incorrect time notification""]
9 --> |""Yes""|12[""Save event information""]
10 --> 2"
5,"flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send Payment Report to Registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out invoices""]
7 --> 8[""End process""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose of Order?""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
2 --> |""No""|7[""Ask for more information""]
4 --> 5[""Check RFQ again""]
5 --> 6[""Is RFQ verified?""]
6 --> |""No""|7
11[""Add overhead costs""] --> 13[""Generate pricing options""]
13 --> 14[""Generate sales quote""]
14 --> 15[""EndNode""]"
8,"flowchart LR
0[""Receive negotiated conditions""] --> 1[""Check for completeness""]
1 --> 2[""Data complete?""]
2 --> |""Yes""|3[""Perform risk assessment""]
2 --> |""No""|4[""Send failure notice""]
3 --> 1
3 --> 6[""Check reinsurance option""]
4 --> 9[""EndNode""]
6 --> 7[""Finish contract""]
8[""StartNode""] --> 0"
9,"flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 9[""Prepare Ingredients for Dressing""]
8 --> 10[""Make Sauce""]
9 --> 11[""Make Dressing""]
10 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]"
