,0
0,"
graph LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 4{""External Expertise Needed?""}
4 --> |""No""|5[""Ask for External Expertise""]
4 --> |""Yes""|6[""Check Expert Response Time""]
5 --> 6
6 --> 7{""Expert Responds in Time?""}
7 --> |""Yes""|8[""Forward Report to Referee""]
7 --> |""No""|5
8 --> 9[""Fill Out Check for Expenses""]
9 --> 10[""End Process""]
"
1,"
graph LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2{""Fees required?""}
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 5[""EndNode""]
4 --> 6{""Purchase approved?""}
6 --> |""No""|7[""Notify rejection""]
6 --> |""Yes""|8[""Send approval notification""]
7 --> 5
8 --> 3
"
2,"
flowchart LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Milk""]
3 --> 7[""Cheese""]
8 --> 9[""Non-perishable""]
8 --> 10[""Perishable""]
4 --> 11[""Temperature Weight and Date Center""]
5 --> 11
3 --> 11
6 --> 11
7 --> 11
8 --> 11
9 --> 11
11 --> 12[""Store Items Based on Item Policy""]
12 --> 13[""EndNode""]
"
3,"
flowchart LR
0[""Start Node""] --> 1[""Detect Incident""]
1 --> 2{""Check Financial Impact?""}
2 --> |""YES""|3[""Open EMS""]
2 --> |""NO""|4[""End Process""]
3 --> 5[""Contact Application Team""]
3 --> 6[""Contact SA Team""]
3 --> 7[""Contact DBA Team""]
3 --> 8[""Open Conference Line""]
8 --> 9[""Troubleshoot Issue""]
9 --> 10{""Check Resolution Known?""}
10 --> |""YES""|11[""Fix Issue""]
10 --> |""NO""|12[""Check with Vendor""]
12 --> 13{""Check Vendor Fix?""}
13 --> |""YES""|11
13 --> |""NO""|14[""Failover to COB""]
11 --> 15[""Resolve and Close EMS""]
15 --> 16[""End Process""]
"
4,"
graph LR
0[""StartNode""] --> 1[""Open event creation page""]
1 --> 2[""Populate name form""]
2 --> 3[""Populate time forms""]
3 --> 4[""Populate location forms""]
4 --> 5[""Populate additional information""]
5 --> 6[""Configure privacy settings""]
6 --> 7{""Is name form populated?""}
7 --> |""No""|8[""Populate name form""]
7 --> |""Yes""|9{""Does end time occur after start time?""}
9 --> |""No""|10[""Display incorrect time notification""]
10 --> 3
9 --> |""Yes""|11[""Save event information""]
11 --> 12[""End process""]
"
5,"
flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out invoices""]
7 --> 8[""End process""]
"
6,"
graph LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3{""Purpose of the order?""}
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]
"
7,"
graph LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2{""Is RFQ verified?""}
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
4 --> 5[""Check RFQ again""]
5 --> 6{""Is RFQ verified?""}
6 --> |""No""|3
6 --> |""Yes""|4
3 --> 7[""Provide clarification""]
7 --> 8[""Analyze RFQ and provide L&M cost estimates""]
8 --> 9[""Add overhead costs""]
9 --> 10[""Generate pricing options""]
10 --> 11[""Generate sales quote""]
11 --> 12[""EndNode""]
"
8,"
graph LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3{""Data complete?""}
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
4 --> 6[""Check reinsurance option""]
6 --> 7[""Finish contract""]
7 --> 8[""EndNode""]
"
9,"
flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 10[""Prepare Ingredients for Dressing""]
8 --> 9[""Make Sauce""]
10 --> 11[""Make Dressing""]
9 --> 12[""Bring Dishes to Table""]
11 --> 13[""Prepare Dishes""]
12 --> 14[""Bring Meal to Table""]
13 --> 15[""Finish Lunch""]
14 --> 15
"
10,"
graph LR
0[""Customer encounters a problem""] --> 1[""Obtain detailed description of the problem""]
1 --> 2{""Can handle the problem?""}
2 --> |""Yes""|3[""Explain the solution""]
2 --> |""No""|4[""Send email to support system""]
4 --> 5{""Can handle the problem?""}
5 --> |""Yes""|3
5 --> |""No""|6[""Send email to support system""]
4 --> 7[""Wait for answer to be received""]
7 --> 3
"
11,"
flowchart LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""Process Concludes""]
3 --> 4
"
12,"
graph LR
0[""Prepare Shipment Order""] --> 1[""Send Shipment Order""]
1 --> 2[""Receive Carrier Response""]
2 --> |""No""|3[""Link A (3. Acquisition of carriers)""]
2 --> |""Yes""|4[""Accept Shipment Order""]
4 --> 5{""Acceptance Response""}
5 --> |""No""|6[""Link A (3. Acquisition of carriers)""]
5 --> |""Yes""|7[""Realize Ordered Shipment""]
7 --> 8[""End Process""]
"
13,"
flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]
"
14,"
graph LR
0[""StartNode""] --> 1{""Can fulfill the order?""}
1 --> |""Yes""|2[""Confirm the order""]
1 --> |""No""|3[""Reject the order""]
2 --> 4{""Can fulfill the order?""}
3 --> 5[""Notify order rejected""]
4 --> |""Yes""|6[""Deliver the order""]
4 --> |""No""|3
6 --> 7[""Notify order successfully delivered""]
7 --> 8[""EndNode""]
"
