,0
0,"flowchart LR
0[""StartNode""] --> 1[""Interview Patients""]
0 --> 2[""File Results and Expertise""]
1 --> 3[""Create Report""]
2 --> 3
3 --> 4[""External Expertise Needed?""]
4 --> |""No""|5[""Ask for External Expertise""]
4 --> |""Yes""|6[""Check Expert Response Time""]
5 --> 6
6 --> 8[""Expert Responds in Time?""]
8 --> |""Yes""|9[""Forward Report to Referee""]
8 --> |""No""|5
9 --> 10[""Fill Out Check for Expenses""]
10 --> 11[""End Process""]"
1,"flowchart LR
0[""StartNode""] --> 1[""Register participation""]
1 --> 2[""Are fees required?""]
2 --> |""No""|3[""Register post-seminar results""]
2 --> |""Yes""|4[""Create purchase request""]
3 --> 8[""EndNode""]
4 --> 5[""Check purchase approval""]
5 --> |""Denied""|6[""Notify rejection""]
5 --> |""Approved""|7[""Send approval notification""]
6 --> 8
7 --> 3"
2,"flowchart LR
0[""Accept Item""] --> 1[""Dairy""]
0 --> 2[""Other""]
0 --> 3[""Vegetable""]
1 --> 4[""Fruits""]
1 --> 5[""Fruit Categorization""]
3 --> 6[""Vegetable Categorization""]
3 --> 7[""Milk""]
3 --> 8[""Cheese""]
3 --> 9[""Non-perishable""]
3 --> 10[""Perishable""]
4 --> 11[""Temperature Weight and Date Center""]
5 --> 11
6 --> 11
7 --> 11
8 --> 11
9 --> 11
10 --> 11
11 --> 12[""Store Items Based on Item Policy""]
12 --> 13[""EndNode""]
14[""StartNode""] --> 0"
3,"flowchart LR
0[""StartNode""] --> 1[""Detect Incident""]
1 --> 2[""Check Financial Impact""]
2 --> |""YES""|4[""Open EMS""]
2 --> |""NO""|5[""End Process""]
4 --> 6[""Contact Application Team""]
4 --> 7[""Contact SA Team""]
4 --> 8[""Contact DBA Team""]
4 --> 9[""Open Conference Line""]
6 --> 9
7 --> 9
9 --> 10[""Troubleshoot Issue""]
10 --> 18[""Check Resolution Known?""]
10 --> 11[""Check Resolution Known (DBA)""]
11 --> |""YES""|12[""Fix Issue (DBA)""]
11 --> |""NO""|13[""Check with Vendor""]
13 --> 20[""Check Vendor Fix?""]
17[""Resolve and Close EMS""] --> 23[""End Process""]
18 --> |""NO""|13
18 --> |""YES""|19[""Fix Issue""]
19 --> 17
20 --> |""YES""|19
20 --> |""NO""|29[""Failover to COB""]"
4,"flowchart LR
0[""Open event creation page""] --> 1[""Populate name form""]
1 --> 2[""Populate time forms""]
2 --> 3[""Populate location forms""]
3 --> 4[""Populate additional information""]
4 --> 5[""Configure privacy settings""]
5 --> 6[""Confirm event creation""]
6 --> 7[""Is name form populated?""]
7 --> |""Yes""|8[""Does end time occur after start time?""]
7 --> |""No""|14[""Populate name form""]
8 --> |""No""|9[""Display incorrect time notification""]
8 --> |""Yes""|10[""Save event information""]
9 --> 2
10 --> 12[""EndNode""]
13[""StartNode""] --> 0"
5,"flowchart LR
0[""Weekly (in time for discounts)""] --> 1[""Pay invoices""]
1 --> 2[""Generate payment report""]
2 --> 3[""Send payment report to Accounts Receivable Department""]
2 --> 4[""Send payment report to registry""]
2 --> 5[""Generate monthly invoices""]
5 --> 6[""Charge client $35 per paid invoice""]
6 --> 7[""Send out invoices""]
7 --> 8[""End process""]"
6,"flowchart LR
0[""StartNode""] --> 1[""Submit Purchase Order""]
1 --> 2[""Select Warehouse""]
2 --> 3[""Purpose of the order?""]
3 --> |""Replenish Inventory""|4[""Reserve Inventory""]
3 --> |""Confirm Order for Delivery""|5[""End Process""]"
7,"flowchart LR
0[""StartNode""] --> 1[""Verify RFQ""]
1 --> 2[""Is RFQ verified?""]
2 --> |""No""|3[""Ask for more information""]
2 --> |""Yes""|4[""Analyze RFQ and provide L&M cost estimates""]
3 --> 10[""Provide clarification""]
4 --> 12[""Check RFQ again""]
5[""Is RFQ verified?""] --> |""No""|3
5 --> |""Yes""|6[""Add overhead costs""]
6 --> 7[""Generate pricing options""]
7 --> 8[""Generate sales quote""]
8 --> 9[""EndNode""]
10 --> 14[""Analyze RFQ and provide L&M cost estimates""]
11[""Is RFQ verified?""] --> |""Yes""|14
11 --> |""No""|3
12 --> 5
14 --> 11"
8,"flowchart LR
0[""StartNode""] --> 1[""Receive negotiated conditions""]
1 --> 2[""Check for completeness""]
2 --> 3[""Data complete?""]
3 --> |""Yes""|4[""Perform risk assessment""]
3 --> |""No""|5[""Send failure notice""]
4 --> 7[""Check reinsurance option""]
5 --> 6[""EndNode""]
7 --> 8[""Finish contract""]
8 --> 6"
9,"flowchart LR
0[""Feel Hungry""] --> 1[""Decide to Cook""]
1 --> 2[""Choose Recipes""]
2 --> 3[""Prepare Ingredients""]
3 --> 4[""Prepare Water for Pasta""]
3 --> 5[""Prepare Salad for Washing""]
4 --> 6[""Put Pasta into Water""]
5 --> 7[""Wash Salad""]
6 --> 8[""Prepare Ingredients for Sauce""]
7 --> 9[""Prepare Ingredients for Dressing""]
8 --> 10[""Make Sauce""]
9 --> 11[""Make Dressing""]
10 --> 12[""Bring Dishes to Table""]
11 --> 12
12 --> 13[""Prepare Dishes""]
13 --> 14[""Bring Meal to Table""]
14 --> 15[""Finish Lunch""]"
10,"flowchart LR
0[""StartNode""] --> 1[""Customer encounters a problem""]
1 --> 2[""Obtain detailed description of the problem""]
2 --> 3[""Can handle the problem?""]
3 --> |""Yes""|4[""Explain the solution""]
3 --> |""No""|5[""Send email to support system""]
4 --> 8[""EndNode""]
5 --> 6[""Can handle the problem?""]
5 --> 7[""Wait for answer to be received""]
6 --> |""Yes""|4
6 --> |""No""|5
7 --> 4"
11,"flowchart LR
0[""StartNode""] --> 1[""Complete Purchase Order""]
1 --> 2[""Send Invoice""]
1 --> 3[""Send Goods""]
2 --> 4[""Process Concludes""]
3 --> 4"
12,"flowchart LR
0[""Prepare Shipment Order""] --> 1[""Send Shipment Order""]
1 --> 2[""Receive Carrier Response""]
2 --> |""Yes""|4[""Accept Shipment Order""]
2 --> |""No""|9[""End Process (Link A: Acquisition of carriers)""]
4 --> 10[""Acceptance Response""]
6[""Realize Ordered Shipment""] --> 7[""End Process""]
8[""StartNode""] --> 0
10 --> |""No""|9
10 --> |""Yes""|6"
13,"flowchart LR
0[""Order received""] --> 1[""Create invoice""]
0 --> 2[""Prepare shipping""]
1 --> 3[""Send invoice""]
2 --> 4[""Ship item""]
3 --> 5[""Confirm payment""]
4 --> 5
5 --> 6[""End process""]"
