,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Generating functions,Combinatorics
3,10002950_1,Enumeration,Combinatorics
4,10002950_1,Combinatorial optimization,Combinatorics
5,10002950_1,Combinatorics on words,Combinatorics
6,10002950_1,Combinatorial algorithms,Combinatorics
7,10002950_1,Approximation algorithms,Combinatorial algorithms
8,10002950_1,Graph theory,Discrete mathematics
9,10002950_1,Graph algorithms,Graph theory
10,10002950_1,Graph coloring,Graph theory
11,10002950_1,Graph enumeration,Graph theory
12,10002950_1,Trees,Graph theory
13,10002950_1,Hypergraphs,Graph theory
14,10002950_1,Matchings and factors,Graph theory
15,10002950_1,Network flows,Graph theory
16,10002950_1,Paths and connectivity problems,Graph theory
17,10002950_1,Spectra of graphs,Graph theory
18,10002950_1,Extremal graph theory,Graph theory
19,10002950_1,Graphs and surfaces,Graph theory
20,10002950_1,Random graphs,Graph theory
21,10002950_1,Matroids and greedoids,Discrete mathematics
22,10002950_4,Calculus,Mathematical analysis
23,10002950_4,Numerical analysis,Mathematical analysis
24,10002950_4,Mathematical optimization,Mathematical analysis
25,10002950_4,Differential equations,Mathematical analysis
26,10002950_4,Computational mathematics,Mathematical analysis
27,10002950_4,Interpolation,Mathematical analysis
28,10002950_4,Approximation,Mathematical analysis
29,10002950_4,Functional analysis,Mathematical analysis
30,10002950_4,Network optimization,Mathematical analysis
31,10002950_4,Developmental representations,Mathematical analysis
32,10002950_4,Lambda calculus,Mathematical analysis
33,10002950_4,Continuous optimization,Mathematical optimization
34,10002950_4,Discrete optimization,Mathematical optimization
35,10002950_4,Convex optimization,Mathematical optimization
36,10002950_4,Nonconvex optimization,Mathematical optimization
37,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
38,10002950_4,Linear programming,Mathematical optimization
39,10002950_4,Quadratic programming,Mathematical optimization
40,10002950_4,Semidefinite programming,Mathematical optimization
41,10002950_4,Quasiconvex programming and unimodality,Mathematical optimization
42,10002950_4,Evolutionary algorithms,Mathematical optimization
43,10002950_4,Genetic programming,Mathematical optimization
44,10002950_4,Bio-inspired optimization,Mathematical optimization
45,10002950_4,Optimization with randomized search heuristics,Mathematical optimization
46,10002950_4,Ordinary differential equations,Differential equations
47,10002950_4,Partial differential equations,Differential equations
48,10002950_4,Differential algebraic equations,Differential equations
49,10002950_4,Differential variational inequalities,Differential equations
50,10002950_4,Computations in finite fields,Computational mathematics
51,10002950_4,Computations on polynomials,Computational mathematics
52,10002950_4,Computations on matrices,Computational mathematics
53,10002950_4,Number-theoretic computations,Computational mathematics
54,10002950_4,Gröbner bases and other special bases,Computational mathematics
55,10002950_4,Interval arithmetic,Computational mathematics
56,10002950_4,Arbitrary-precision arithmetic,Computational mathematics
57,10002950_5,Continuous mathematics,Topology
58,10002950_5,Point-set topology,Topology
59,10002950_5,Algebraic topology,Topology
60,10002950_5,Geometric topology,Topology
61,10002950_5,Calculus,Continuous mathematics
62,10002951_3,Data Management,Information Systems Applications
63,10002951_3,Information Systems,Information Systems Applications
64,10002951_3,Collaborative and Social Computing,Information Systems Applications
65,10002951_3,Network and Communication Systems,Information Systems Applications
66,10002951_3,Multimedia and Content Management,Information Systems Applications
67,10002951_3,Computing Platforms and Infrastructure,Information Systems Applications
68,10002951_3,Data warehouses,Data Management
69,10002951_3,Data streaming,Data Management
70,10002951_3,Data mining,Data Management
71,10002951_3,Data analytics,Data Management
72,10002951_3,Data cleaning,Data Management
73,10002951_3,Geographic information systems,Information Systems
74,10002951_3,Decision support systems,Information Systems
75,10002951_3,Expert systems,Information Systems
76,10002951_3,Enterprise information systems,Information Systems
77,10002951_3,Enterprise resource planning,Information Systems
78,10002951_3,Collaborative and social computing systems and tools,Collaborative and Social Computing
79,10002951_3,Blogs,Collaborative and Social Computing
80,10002951_3,Wikis,Collaborative and Social Computing
81,10002951_3,Social networking sites,Collaborative and Social Computing
82,10002951_3,Social tagging systems,Collaborative and Social Computing
83,10002951_3,Sensor networks,Network and Communication Systems
84,10002951_3,Global positioning systems,Network and Communication Systems
85,10002951_3,Location based services,Network and Communication Systems
86,10002951_3,Mobile information processing systems,Network and Communication Systems
87,10002951_3,Multimedia information systems,Multimedia and Content Management
88,10002951_3,Multimedia databases,Multimedia and Content Management
89,10002951_3,Multimedia streaming,Multimedia and Content Management
90,10002951_3,Multimedia content creation,Multimedia and Content Management
91,10002951_3,Data centers,Computing Platforms and Infrastructure
92,10002951_3,Extranets,Computing Platforms and Infrastructure
93,10002951_3,Intranets,Computing Platforms and Infrastructure
94,10002951_3,Open source software,Computing Platforms and Infrastructure
95,10002951_3,Computing platforms,Computing Platforms and Infrastructure
96,10002978_1,Mathematical foundations of cryptography,Cryptography
97,10002978_1,Information-theoretic techniques,Mathematical foundations of cryptography
