,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Combinatorics
2,10002950_1,Graph algorithms,Graph theory
3,10002950_1,Graph coloring,Graph algorithms
4,10002950_1,Graph enumeration,Graph theory
5,10002950_1,Generating functions,Graph enumeration
6,10002950_1,Spectra of graphs,Graph theory
7,10002950_1,Extremal graph theory,Graph theory
8,10002950_1,Random graphs,Graph theory
9,10002950_1,Paths and connectivity problems,Graph theory
10,10002950_1,Network flows,Graph theory
11,10002950_1,Matroids and greedoids,Combinatorics
12,10002950_1,Hypergraphs,Graph theory
13,10002950_1,Trees,Graph theory
14,10002950_1,Combinatorial optimization,Combinatorics
15,10002950_1,Approximation algorithms,Combinatorial optimization
16,10002950_1,Combinatorics on words,Combinatorics
17,10002950_1,Permutations and combinations,Combinatorics
18,10002950_1,Enumeration,Combinatorics
19,10002950_1,Matchings and factors,Graph theory
20,10002950_1,Graphs and surfaces,Graph theory
21,10002950_4,Continuous optimization,Mathematical optimization
22,10002950_4,Discrete optimization,Mathematical optimization
23,10002950_4,Convex optimization,Continuous optimization
24,10002950_4,Nonconvex optimization,Continuous optimization
25,10002950_4,Integer programming,Discrete optimization
26,10002950_4,Mixed discrete-continuous optimization,Discrete optimization
27,10002950_4,Stochastic control and optimization,Mathematical optimization
28,10002950_4,Evolutionary algorithms,Mathematical optimization
29,10002950_4,Simulated annealing,Mathematical optimization
30,10002950_4,Linear programming,Convex optimization
31,10002950_4,Quadratic programming,Convex optimization
32,10002950_4,Semidefinite programming,Convex optimization
33,10002950_4,Non-linear equations,Mathematical analysis
34,10002950_4,Differential equations,Mathematical analysis
35,10002950_4,Numerical analysis,Mathematical analysis
36,10002950_4,Functional analysis,Mathematical analysis
37,10002950_4,Computations on polynomials,Numerical analysis
38,10002950_4,Computations on matrices,Numerical analysis
39,10002950_4,Computations in finite fields,Numerical analysis
40,10002950_4,Gröbner bases and other special bases,Mathematical analysis
41,10002950_4,Lambda calculus,Mathematical analysis
42,10002950_4,Approximation,Numerical analysis
43,10002950_4,Interpolation,Numerical analysis
44,10002950_4,Discretization,Numerical analysis
45,10002950_4,Mesh generation,Numerical analysis
46,10002950_4,Network optimization,Discrete optimization
47,10002950_4,Submodular optimization and polymatroids,Discrete optimization
48,10002950_4,Developmental representations,Evolutionary algorithms
49,10002950_4,Optimization with randomized search heuristics,Evolutionary algorithms
50,10002950_4,Randomized local search,Mathematical optimization
51,10002950_4,Tabu search,Mathematical optimization
52,10002950_4,Quasiconvex programming and unimodality,Convex optimization
53,10002950_4,Non-parametric optimization,Mathematical optimization
54,10002950_4,Arbitrary-precision arithmetic,Numerical analysis
55,10002950_4,Integral equations,Mathematical analysis
56,10002950_4,Integral calculus,Mathematical analysis
57,10002950_4,Differential variational inequalities,Mathematical analysis
