,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Graph theory,Combinatorics
2,10002950_1,Spectra of graphs,Graph theory
3,10002950_1,Paths and connectivity problems,Graph theory
4,10002950_1,Matchings and factors,Graph theory
5,10002950_1,Trees,Graph theory
6,10002950_1,Graphs and surfaces,Graph theory
7,10002950_1,Graph algorithms,Graph theory
8,10002950_1,Graph enumeration,Graph theory
9,10002950_1,Graph coloring,Graph theory
10,10002950_1,Combinatorial optimization,Combinatorics
11,10002950_1,Combinatorial algorithms,Combinatorial optimization
12,10002950_1,Approximation algorithms,Combinatorial optimization
13,10002950_1,Matroids and greedoids,Combinatorics
14,10002950_1,Hypergraphs,Combinatorics
15,10002950_1,Permutations and combinations,Combinatorics
16,10002950_1,Generating functions,Combinatorics
17,10002950_1,Enumeration,Combinatorics
18,10002950_1,Random graphs,Graph theory
19,10002950_1,Network flows,Combinatorial optimization
20,10002950_1,Extremal graph theory,Graph theory
21,10002950_1,Combinatorics on words,Combinatorics
22,10002950_4,Calculus,Mathematical analysis
23,10002950_4,Optimization,Mathematical analysis
24,10002950_4,Functional analysis,Mathematical analysis
25,10002950_4,Computational methods,Mathematical analysis
26,10002950_4,Developmental representations,Mathematical analysis
27,10002950_4,Differential calculus,Calculus
28,10002950_4,Integral calculus,Calculus
29,10002950_4,Convex optimization,Mathematical optimization
30,10002950_4,Nonconvex optimization,Mathematical optimization
31,10002950_4,Continuous optimization,Mathematical optimization
32,10002950_4,Discrete optimization,Mathematical optimization
33,10002950_4,Mixed discrete-continuous optimization,Mathematical optimization
34,10002950_4,Stochastic control and optimization,Mathematical optimization
35,10002950_4,Linear programming,Computational optimization
36,10002950_4,Quadratic programming,Computational optimization
37,10002950_4,Semidefinite programming,Computational optimization
38,10002950_4,Integer programming,Computational optimization
39,10002950_4,Genetic programming,Computational optimization
40,10002950_4,Evolutionary algorithms,Computational optimization
41,10002950_4,Simulated annealing,Computational optimization
42,10002950_4,Tabu search,Computational optimization
43,10002950_4,Randomized local search,Computational optimization
44,10002950_4,Bio-inspired optimization,Computational optimization
45,10002950_4,Numerical analysis,Computational methods
46,10002950_4,Computations in finite fields,Computational methods
47,10002950_4,Computations on matrices,Computational methods
48,10002950_4,Computations on polynomials,Computational methods
49,10002950_4,Interval arithmetic,Computational methods
50,10002950_4,Arbitrary-precision arithmetic,Computational methods
51,10002950_4,Gröbner bases and other special bases,Computational methods
52,10002950_4,Computation of transforms,Computational methods
53,10002950_4,Mesh generation,Computational methods
54,10002950_4,Interpolation,Computational methods
55,10002950_4,Lambda calculus,Computational methods
56,10002950_5,Topology,Continuous mathematics
57,10002950_5,Algebraic topology,Topology
58,10002950_5,Geometric topology,Topology
59,10002950_5,Point-set topology,Topology
60,10002950_5,Calculus,Continuous mathematics
