,group,child,parent
0,10002950_1,Combinatorics,Discrete mathematics
1,10002950_1,Permutations and combinations,Combinatorics
2,10002950_1,Combinatorics on words,Combinatorics
3,10002950_1,Enumeration,Combinatorics
4,10002950_1,Combinatorial algorithms,Combinatorics
5,10002950_1,Combinatorial optimization,Combinatorial algorithms
6,10002950_1,Approximation algorithms,Combinatorial optimization
7,10002950_1,Combinatorial problems,Combinatorics
8,10002950_1,Graph theory,Discrete mathematics
9,10002950_1,Trees,Graph theory
10,10002950_1,Matchings and factors,Graph theory
11,10002950_1,Graph coloring,Graph theory
12,10002950_1,Spectra of graphs,Graph theory
13,10002950_1,Extremal graph theory,Graph theory
14,10002950_1,Hypergraphs,Graph theory
15,10002950_1,Matroids and greedoids,Graph theory
16,10002950_1,Network flows,Graph theory
17,10002950_1,Graph enumeration,Graph theory
18,10002950_1,Paths and connectivity problems,Graph theory
19,10002950_1,Graphs and surfaces,Graph theory
20,10002950_1,Random graphs,Graph theory
21,10002950_1,Generating functions,Combinatorics
22,10002950_4,Calculus,Mathematical analysis
23,10002950_4,Numerical analysis,Mathematical analysis
24,10002950_4,Optimization,Mathematical analysis
25,10002950_4,Differential equations,Mathematical analysis
26,10002950_4,Functional analysis,Mathematical analysis
27,10002950_4,Discrete mathematics,Mathematical analysis
28,10002950_4,Number theory,Mathematical analysis
29,10002950_4,... (each subtopic listed above,its respective parent)
30,10002950_5,Algebraic topology,Topology
31,10002950_5,Geometric topology,Topology
32,10002950_5,Point-set topology,Topology
33,10002950_5,Topology,Continuous mathematics
34,10002950_5,Calculus,Continuous mathematics
35,10002950_5,Continuous functions,Calculus
36,10002951_3,Geographic information systems,Information systems applications
37,10002951_3,Global positioning systems,Geographic information systems
38,10002951_3,Spatial-temporal systems,Geographic information systems
39,10002951_3,Location based services,Spatial-temporal systems
40,10002951_3,Data mining,Information systems applications
41,10002951_3,Data cleaning,Data mining
42,10002951_3,Data analytics,Data mining
43,10002951_3,Online analytical processing,Data analytics
44,10002951_3,Data warehouses,Data analytics
45,10002951_3,Data streaming,Data analytics
46,10002951_3,Data stream mining,Data streaming
47,10002951_3,Enterprise applications,Information systems applications
48,10002951_3,Enterprise resource planning,Enterprise applications
49,10002951_3,Enterprise information systems,Enterprise applications
50,10002951_3,Collaborative and social computing systems and tools,Information systems applications
51,10002951_3,Wikis,Collaborative and social computing systems and tools
52,10002951_3,Blogs,Collaborative and social computing systems and tools
53,10002951_3,Social networking sites,Collaborative and social computing systems and tools
54,10002951_3,Social tagging systems,Collaborative and social computing systems and tools
55,10002951_3,Multimedia information systems,Information systems applications
56,10002951_3,Multimedia databases,Multimedia information systems
57,10002951_3,Multimedia content creation,Multimedia information systems
58,10002951_3,Multimedia streaming,Multimedia information systems
59,10002951_3,Computing platforms,Information systems applications
60,10002951_3,Data centers,Computing platforms
61,10002951_3,Sensor networks,Computing platforms
62,10002951_3,Mobile information processing systems,Computing platforms
63,10002951_3,Expert systems,Information systems applications
64,10002951_3,Decision support systems,Information systems applications
65,10002951_3,Process control systems,Information systems applications
66,10002951_3,Massively multiplayer online games,Information systems applications
67,10002951_3,Open source software,Information systems applications
68,10002978_1,Mathematical foundations of cryptography,Cryptography
69,10002978_1,Information-theoretic techniques,Cryptography
70,10002978_1,Symmetric cryptography and hash functions,Cryptography
71,10002978_1,Block and stream ciphers,Symmetric cryptography and hash functions
72,10002978_1,Hash functions and message authentication codes,Symmetric cryptography and hash functions
73,10002978_1,Public key (asymmetric) techniques,Cryptography
74,10002978_1,Public key encryption,Public key (asymmetric) techniques
75,10002978_1,Digital signatures,Public key (asymmetric) techniques
76,10002978_1,Key management,Cryptography
77,10002978_1,Cryptanalysis and other attacks,Cryptography
78,10002978_10,Usability in security and privacy,Human and societal aspects of security and privacy
79,10002978_10,Social aspects of security and privacy,Human and societal aspects of security and privacy
80,10002978_10,Economics of security and privacy,Human and societal aspects of security and privacy
81,10002978_10,Privacy protections,Human and societal aspects of security and privacy
82,10002978_2,Trust frameworks,Formal methods and theory of security
83,10002978_2,Formal security models,Formal methods and theory of security
84,10002978_2,Logic and verification,Formal methods and theory of security
85,10002978_2,Security requirements,Formal methods and theory of security
86,10002978_3,Authentication,Security services
87,10002978_3,Multi-factor authentication,Authentication
88,10002978_3,Graphical / visual passwords,Authentication
89,10002978_3,Biometrics,Authentication
90,10002978_3,Access control,Security services
91,10002978_3,Authorization,Access control
92,10002978_3,"Pseudonymity, anonymity and untraceability",Security services
93,10002978_3,Privacy-preserving protocols,Security services
94,10002978_3,Digital rights management,Security services
95,10002978_4,Intrusion/anomaly detection and malware mitigation,Malware and its mitigation
96,10002978_4,Intrusion detection systems,Intrusion/anomaly detection and malware mitigation
97,10002978_4,Artificial immune systems,Intrusion/anomaly detection and malware mitigation
98,10002978_4,Phishing,Malware and its mitigation
